creationdate:LONG|:START_ID(Person)|:END_ID(Comment)
1344248856485|10995116278408|1030792205262
1344217082848|10995116279045|1030792205262
1344562103573|13194139534169|1030792205262
1344572516153|15393162789271|1030792205262
1344377390688|15393162789357|1030792205262
1344586162723|15393162789912|1030792205262
1344056406203|15393162790390|1030792205262
1344042823614|17592186044846|1030792205262
1344557890551|17592186045589|1030792205262
1344238006364|17592186045996|1030792205262
1344320050874|19791209300092|1030792205262
1344092055383|21990232556858|1030792205262
1344476246098|21990232557184|1030792205262
1344611003578|24189255811441|1030792205262
1344285999772|26388279067210|1030792205262
1344155730904|28587302322227|1030792205262
1344130565678|28587302323330|1030792205262
1344267961215|30786325577795|1030792205262
1344079197517|30786325578300|1030792205262
1344128668358|30786325578527|1030792205262
1344535864458|30786325578612|1030792205262
1344574486647|30786325578671|1030792205262
1344059508682|30786325579189|1030792205262
1344306106631|30786325579234|1030792205262
1344241997442|30786325579250|1030792205262
1334921723431|4398046511926|893353251817
1335010911834|4398046512238|893353251817
1335016452707|4398046512770|893353251817
1335003738561|6597069767811|893353251817
1334825709577|6597069767996|893353251817
1334749904276|8796093023289|893353251817
1335020656792|8796093023614|893353251817
1335189923473|10995116277782|893353251817
1335179511899|10995116278132|893353251817
1334848442684|10995116278408|893353251817
1335198568982|10995116279045|893353251817
1334866379477|13194139534169|893353251817
1334930869225|15393162789271|893353251817
1335187655073|15393162789357|893353251817
1334907706260|15393162789912|893353251817
1335110881607|15393162790390|893353251817
1334997679024|17592186044846|893353251817
1335078519458|17592186045589|893353251817
1334798981978|17592186045996|893353251817
1334963578135|19791209300092|893353251817
1335202428866|21990232556858|893353251817
1334801239174|21990232557184|893353251817
1334807006435|24189255811441|893353251817
1335189108741|26388279067210|893353251817
1334977574978|28587302322227|893353251817
1335109490314|28587302323330|893353251817
1351866036958|17592186044846|1099511682041
1345392696967|30786325579234|1030792205310
1351090079659|910|1099511682075
1351394212807|1355|1099511682075
1351205279812|2199023255851|1099511682075
1351342488093|2199023256657|1099511682075
1351378613084|2199023257212|1099511682075
1351037597656|4398046511926|1099511682075
1351328276822|4398046512238|1099511682075
1351122308791|4398046512770|1099511682075
1351377659946|6597069767811|1099511682075
1351224457668|6597069767996|1099511682075
1351322972811|8796093023289|1099511682075
1351598506698|8796093023614|1099511682075
1351024767976|10995116277782|1099511682075
1351531008961|10995116278132|1099511682075
1351173602113|10995116278408|1099511682075
1351492207570|10995116279045|1099511682075
1351572152239|13194139534169|1099511682075
1351435039317|15393162789271|1099511682075
1351035490824|15393162789357|1099511682075
1351054098429|15393162789912|1099511682075
1351606872014|15393162790390|1099511682075
1351612927534|17592186044846|1099511682075
1351227352319|17592186045589|1099511682075
1351603372352|17592186045996|1099511682075
1351316537104|19791209300092|1099511682075
1351503134995|21990232556858|1099511682075
1351168333787|21990232557184|1099511682075
1351473130848|24189255811441|1099511682075
1351370933665|26388279067210|1099511682075
1351172246926|28587302322227|1099511682075
1351419830848|28587302323330|1099511682075
1351102275746|30786325577795|1099511682075
1351137422951|30786325578300|1099511682075
1351534461993|30786325578527|1099511682075
1351185097760|30786325578612|1099511682075
1351372036973|30786325578671|1099511682075
1351473022659|30786325579189|1099511682075
1351606443093|30786325579234|1099511682075
1351466301567|30786325579250|1099511682075
1351615853722|32985348833804|1099511682075
1343286540751|30786325578300|1030792205353
1334816684989|28587302323330|893353251899
1327473215827|910|824633775185
1327727249157|1355|824633775185
1327902747062|2199023255851|824633775185
1327469491317|2199023256657|824633775185
1327413469177|2199023257212|824633775185
1328009438906|4398046511926|824633775185
1327551926590|4398046512238|824633775185
1327411034130|4398046512770|824633775185
1327941397549|6597069767811|824633775185
1327750470756|6597069767996|824633775185
1327704540586|8796093023289|824633775185
1327720320362|8796093023614|824633775185
1327459104165|10995116277782|824633775185
1327958580803|10995116278132|824633775185
1327572683460|10995116278408|824633775185
1327837389068|10995116279045|824633775185
1327750948546|13194139534169|824633775185
1327555670927|15393162789271|824633775185
1327429773415|15393162789357|824633775185
1327645214380|15393162789912|824633775185
1327604120511|15393162790390|824633775185
1327805529670|17592186044846|824633775185
1327758293282|17592186045589|824633775185
1327903556760|17592186045996|824633775185
1327917654572|19791209300092|824633775185
1327475116203|21990232556858|824633775185
1328005238758|21990232557184|824633775185
1327881203685|24189255811441|824633775185
1312587370910|8796093023289|618475344993
1350689663616|4398046512770|1099511682157
1343479727207|21990232557184|1030792205590
1344207224171|910|1030792205638
1344093490105|1355|1030792205638
1344297425393|2199023255851|1030792205638
1344163248417|2199023256657|1030792205638
1343933583898|2199023257212|1030792205638
1343930449964|4398046511926|1030792205638
1344381199471|4398046512238|1030792205638
1344012407679|4398046512770|1030792205638
1343856150803|6597069767811|1030792205638
1343873326068|6597069767996|1030792205638
1344283933230|8796093023614|1030792205638
1344268420342|10995116277782|1030792205638
1344294710632|10995116278132|1030792205638
1344091513667|10995116278408|1030792205638
1344358265351|10995116279045|1030792205638
1344324022274|13194139534169|1030792205638
1344247333916|15393162789271|1030792205638
1344339719347|15393162789357|1030792205638
1344078052536|15393162789912|1030792205638
1344050965151|15393162790390|1030792205638
1344197989723|17592186044846|1030792205638
1344309286478|17592186045589|1030792205638
1343895461486|17592186045996|1030792205638
1344411049822|19791209300092|1030792205638
1344099058923|21990232556858|1030792205638
1344165488983|21990232557184|1030792205638
1344289353836|24189255811441|1030792205638
1344298875198|26388279067210|1030792205638
1344370022703|28587302322227|1030792205638
1344038544219|28587302323330|1030792205638
1343842752875|30786325577795|1030792205638
1344402283563|30786325578527|1030792205638
1343948977300|30786325578612|1030792205638
1344387231417|30786325578671|1030792205638
1343898027430|30786325579189|1030792205638
1344388983277|30786325579234|1030792205638
1344190637203|30786325579250|1030792205638
1304405282220|2199023257212|481036391756
1349270106997|21990232556617|1099511682944
1349351561494|21990232556641|1099511682944
1349641032218|21990232557010|1099511682944
1349290966725|24189255811104|1099511682944
1349575768357|24189255811326|1099511682944
1349437413402|24189255811539|1099511682944
1352367429194|10995116278104|1099511682993
1352386779721|10995116278262|1099511682993
1352513982456|10995116279024|1099511682993
1352442192166|13194139533448|1099511682993
1352451009002|13194139533457|1099511682993
1352446015233|13194139533548|1099511682993
1352197819284|13194139533577|1099511682993
1352480121902|13194139533839|1099511682993
1352492198220|13194139534524|1099511682993
1352295506476|13194139534942|1099511682993
1352291213278|15393162788957|1099511682993
1352346688075|15393162789151|1099511682993
1352378807841|15393162789958|1099511682993
1352026762879|17592186044645|1099511682993
1352018058254|17592186045169|1099511682993
1352202827072|17592186045195|1099511682993
1352256503264|17592186045203|1099511682993
1352250416539|17592186045248|1099511682993
1351944512645|17592186045677|1099511682993
1352417066359|17592186045707|1099511682993
1352325075666|19791209300501|1099511682993
1352000440257|19791209301511|1099511682993
1352503485062|21990232555639|1099511682993
1352416548849|21990232555748|1099511682993
1351925083817|21990232556115|1099511682993
1352505480325|21990232556617|1099511682993
1348068233394|10995116279024|1099511683131
1348183073720|13194139533448|1099511683131
1348445185230|13194139533457|1099511683131
1348523118221|13194139533548|1099511683131
1348436038288|13194139533577|1099511683131
1348287923691|13194139533839|1099511683131
1348276161051|13194139534524|1099511683131
1348066588861|13194139534942|1099511683131
1348038369762|15393162788957|1099511683131
1348375864363|15393162789151|1099511683131
1348220484616|15393162789958|1099511683131
1348135738467|17592186044645|1099511683131
1348401711291|17592186045169|1099511683131
1348297923210|17592186045195|1099511683131
1348417048725|17592186045203|1099511683131
1348441829628|17592186045248|1099511683131
1348196528241|17592186045677|1099511683131
1348096210736|17592186045707|1099511683131
1348552943543|19791209300501|1099511683131
1348201379418|19791209301511|1099511683131
1348173304862|21990232555748|1099511683131
1348157182600|21990232556115|1099511683131
1348130241989|21990232556617|1099511683131
1348276665744|21990232556641|1099511683131
1348478589422|21990232557010|1099511683131
1348228885022|24189255811104|1099511683131
1348100151218|24189255811326|1099511683131
1348244096196|24189255811539|1099511683131
1348061613713|24189255811896|1099511683131
1348524065003|24189255812009|1099511683131
1348280908335|24189255812167|1099511683131
1348404424371|24189255812671|1099511683131
1348121004570|26388279067108|1099511683131
1348325285194|26388279067202|1099511683131
1348045092494|26388279068195|1099511683131
1348154911034|26388279068275|1099511683131
1347968440111|28587302322210|1099511683131
1348177150186|28587302322534|1099511683131
1348049899979|28587302323163|1099511683131
1348418914945|28587302323340|1099511683131
1348368660627|30786325577740|1099511683131
1336466299845|24189255812671|893353253022
1344597620484|15393162788957|1030792206609
1344143473650|15393162789151|1030792206609
1344521265408|15393162789958|1030792206609
1344480720947|17592186044645|1030792206609
1344110511048|17592186045169|1030792206609
1344276626520|17592186045195|1030792206609
1339303548344|17592186045248|962072729992
1348780806295|24189255811539|1099511683465
1337143036051|24189255811896|962072730061
1339280289908|24189255811539|962072730073
1345411765435|100|1030792206861
1345243911784|166|1030792206861
1345725938111|455|1030792206861
1345732486663|903|1030792206861
1345259388305|1009|1030792206861
1345363406468|1374|1030792206861
1345270336221|1420|1030792206861
1345231578804|1661|1030792206861
1345381434345|1681|1030792206861
1345675848211|2199023256230|1030792206861
1345594676174|2199023256479|1030792206861
1345271275251|4398046511577|1030792206861
1345693445155|4398046511608|1030792206861
1345601729795|4398046512254|1030792206861
1345690839703|4398046512479|1030792206861
1345749516596|4398046512700|1030792206861
1345373614157|8796093023289|1030792206861
1345659542505|8796093023321|1030792206861
1345571788017|8796093023835|1030792206861
1345673692299|10995116278104|1030792206861
1345793769699|10995116278262|1030792206861
1345531359591|10995116278753|1030792206861
1345348215057|10995116279024|1030792206861
1345728586786|13194139533448|1030792206861
1345399486290|13194139533457|1030792206861
1345205122553|13194139533548|1030792206861
1345242979716|13194139533577|1030792206861
1345209665560|13194139533839|1030792206861
1345480366693|13194139534524|1030792206861
1345744168618|13194139534942|1030792206861
1345637949345|15393162788957|1030792206861
1345331124752|15393162789151|1030792206861
1345579119535|15393162789958|1030792206861
1345628254380|17592186044645|1030792206861
1345773988041|17592186045169|1030792206861
1345748481433|17592186045195|1030792206861
1345654729760|17592186045248|1030792206861
1345516405189|17592186045677|1030792206861
1345444419991|17592186045707|1030792206861
1345696714805|19791209300501|1030792206861
1345693336891|19791209301511|1030792206861
1345383812466|21990232555639|1030792206861
1345361709462|21990232555748|1030792206861
1345802048180|21990232556115|1030792206861
1345283229696|21990232556617|1030792206861
1345662262134|21990232556641|1030792206861
1345443496398|21990232557010|1030792206861
1345471336443|24189255811104|1030792206861
1345723302811|24189255811326|1030792206861
1345423288192|24189255811539|1030792206861
1345723545049|24189255811896|1030792206861
1345265770430|24189255812009|1030792206861
1345470315508|24189255812167|1030792206861
1345447813322|24189255812671|1030792206861
1345583881329|26388279067108|1030792206861
1345673088105|26388279067202|1030792206861
1345216369599|26388279068195|1030792206861
1345524880911|26388279068275|1030792206861
1345619063303|28587302322210|1030792206861
1345640074522|28587302322534|1030792206861
1345267681265|28587302323163|1030792206861
1345223819165|28587302323340|1030792206861
1345651828100|30786325577740|1030792206861
1345390229667|30786325577809|1030792206861
1345670138882|30786325578377|1030792206861
1345682305281|30786325578726|1030792206861
1345502178387|30786325578905|1030792206861
1345612083228|30786325578933|1030792206861
1345305714375|30786325578980|1030792206861
1345681632706|32985348833861|1030792206861
1345578560899|32985348833999|1030792206861
1348218816787|1420|1099511683645
1316642320843|1420|687194823236
1316660931088|1661|687194823236
1316170939489|1681|687194823236
1316211349104|2199023256230|687194823236
1316442575865|2199023256479|687194823236
1316628118866|4398046511577|687194823236
1316407106803|4398046511608|687194823236
1333359438016|4398046512479|893353253517
1333292911570|4398046512700|893353253517
1343739581776|100|1030792207081
1343404502309|166|1030792207081
1343552322965|455|1030792207081
1343529280530|903|1030792207081
1343409113483|1009|1030792207081
1343364069955|1374|1030792207081
1343343371594|1420|1030792207081
1343580223024|1661|1030792207081
1343622139155|1681|1030792207081
1343677135135|2199023256230|1030792207081
1343439732400|2199023256479|1030792207081
1343800930863|4398046511577|1030792207081
1343404299204|4398046511608|1030792207081
1343912422335|4398046512254|1030792207081
1343529054505|4398046512479|1030792207081
1343641846855|4398046512700|1030792207081
1343494039149|6597069767381|1030792207081
1343506627798|8796093023289|1030792207081
1343581498195|8796093023321|1030792207081
1343718939859|8796093023835|1030792207081
1343779269231|10995116278104|1030792207081
1343341891905|10995116278262|1030792207081
1343578163088|10995116278753|1030792207081
1343551291392|10995116279024|1030792207081
1343381694998|13194139533448|1030792207081
1343652803797|13194139533457|1030792207081
1343316359034|13194139533548|1030792207081
1343899383958|13194139533577|1030792207081
1343727629064|13194139533839|1030792207081
1343683549427|13194139534524|1030792207081
1343416343663|13194139534942|1030792207081
1343810344672|15393162788957|1030792207081
1343914354511|15393162789151|1030792207081
1343425301733|15393162789958|1030792207081
1343643961054|17592186044645|1030792207081
1343439104229|17592186045169|1030792207081
1343638059672|17592186045195|1030792207081
1343523924523|17592186045203|1030792207081
1343355700708|17592186045248|1030792207081
1343494718766|17592186045677|1030792207081
1343593661050|17592186045707|1030792207081
1343316001124|19791209300501|1030792207081
1343446713619|19791209301511|1030792207081
1343333770335|21990232555639|1030792207081
1343678237252|21990232555748|1030792207081
1343483993871|21990232556115|1030792207081
1343548443746|21990232556617|1030792207081
1343581251394|21990232556641|1030792207081
1343797800835|21990232557010|1030792207081
1343617811500|24189255811104|1030792207081
1343548407703|24189255811326|1030792207081
1343607848681|24189255811539|1030792207081
1343334257765|24189255811896|1030792207081
1343485258445|24189255812009|1030792207081
1343383133758|24189255812167|1030792207081
1343662173141|24189255812671|1030792207081
1343615145252|26388279067108|1030792207081
1343520863295|26388279067202|1030792207081
1343917452706|26388279068195|1030792207081
1343372434820|26388279068275|1030792207081
1343731748423|28587302322210|1030792207081
1343324631897|28587302322534|1030792207081
1343443498464|28587302323163|1030792207081
1343454764456|28587302323340|1030792207081
1343645684027|30786325577740|1030792207081
1343513966127|30786325577809|1030792207081
1343665384301|30786325578377|1030792207081
1343501467814|30786325578726|1030792207081
1343829826102|30786325578905|1030792207081
1343716099493|30786325578933|1030792207081
1343729132950|30786325578980|1030792207081
1323906154851|100|755914300188
1324078823915|166|755914300188
1323982453483|455|755914300188
1323786911727|903|755914300188
1323783307769|1009|755914300188
1324142963801|1374|755914300188
1323945716397|1420|755914300188
1324117678553|1661|755914300188
1323774907330|1681|755914300188
1323808975570|2199023256230|755914300188
1323985795838|2199023256479|755914300188
1323967916129|4398046511577|755914300188
1323926821547|4398046511608|755914300188
1323944294719|4398046512254|755914300188
1324106740435|4398046512479|755914300188
1324245017824|4398046512700|755914300188
1323980202450|6597069767381|755914300188
1324020666269|8796093023289|755914300188
1323706875324|8796093023321|755914300188
1323754863834|8796093023835|755914300188
1324140311632|10995116278104|755914300188
1323782646143|10995116278262|755914300188
1323797515842|10995116278753|755914300188
1323842523475|10995116279024|755914300188
1324252556577|13194139533448|755914300188
1323943500313|13194139533457|755914300188
1323708109734|13194139533577|755914300188
1324070104695|13194139533839|755914300188
1324015938724|13194139534524|755914300188
1323842321640|13194139534942|755914300188
1323943959253|15393162788957|755914300188
1324270339620|15393162789151|755914300188
1323888752808|15393162789958|755914300188
1324243984422|17592186044645|755914300188
1323732190825|17592186045169|755914300188
1323822618201|17592186045195|755914300188
1323971782523|17592186045203|755914300188
1323850015771|17592186045248|755914300188
1324058524211|17592186045677|755914300188
1323969851732|17592186045707|755914300188
1324078938585|19791209300501|755914300188
1323727808602|19791209301511|755914300188
1323943871792|21990232555639|755914300188
1324293995334|21990232555748|755914300188
1324155563329|21990232556115|755914300188
1323901402366|21990232556617|755914300188
1323857638843|21990232556641|755914300188
1323989266810|21990232557010|755914300188
1323892260833|24189255811326|755914300188
1323826020828|24189255811539|755914300188
1323892906515|24189255811896|755914300188
1323919830046|24189255812009|755914300188
1323991954322|24189255812167|755914300188
1350590072985|17592186045203|1099511683878
1339294500275|28587302322534|962072730455
1342715660996|28587302322210|1030792207277
1342410067119|13194139533577|1030792207280
1342828777404|13194139533839|1030792207280
1342374019633|13194139534524|1030792207280
1342750744872|13194139534942|1030792207280
1342370374872|15393162788957|1030792207280
1342589669344|15393162789151|1030792207280
1342681846908|15393162789958|1030792207280
1342458302210|17592186044645|1030792207280
1342682453796|17592186045169|1030792207280
1342445896194|17592186045195|1030792207280
1350985740804|455|1099511684038
1351017649212|903|1099511684038
1350788271118|1009|1099511684038
1350524007598|1374|1099511684038
1350994130864|1420|1099511684038
1350929475883|1661|1099511684038
1350565610731|1681|1099511684038
1350778532777|2199023256230|1099511684038
1350718361069|2199023256479|1099511684038
1350968891073|4398046511577|1099511684038
1350516429893|4398046511608|1099511684038
1350777106825|4398046512254|1099511684038
1350671712779|4398046512479|1099511684038
1350907977930|4398046512700|1099511684038
1350669290488|6597069767381|1099511684038
1350538979219|8796093023289|1099511684038
1350983126493|8796093023321|1099511684038
1350763529706|8796093023835|1099511684038
1350512889434|10995116278104|1099511684038
1351025777745|10995116278262|1099511684038
1350930243463|10995116278753|1099511684038
1350670550133|10995116279024|1099511684038
1350518919029|13194139533448|1099511684038
1351059368477|13194139533457|1099511684038
1350466053454|13194139533548|1099511684038
1350635995433|13194139533577|1099511684038
1350814501214|13194139533839|1099511684038
1350668967090|13194139534524|1099511684038
1350789560787|13194139534942|1099511684038
1350581556339|15393162788957|1099511684038
1350852884197|15393162789151|1099511684038
1350708125457|15393162789958|1099511684038
1350834286902|17592186044645|1099511684038
1350988007466|17592186045169|1099511684038
1350777796058|17592186045195|1099511684038
1350704595902|17592186045203|1099511684038
1350527699570|17592186045248|1099511684038
1350520745336|17592186045677|1099511684038
1350757274967|17592186045707|1099511684038
1352247408202|100|1099511684058
1352551281294|166|1099511684058
1352581399696|455|1099511684058
1352413210086|903|1099511684058
1352672007715|1009|1099511684058
1352282533203|1374|1099511684058
1352280021254|1420|1099511684058
1352234295428|1661|1099511684058
1352453459736|1681|1099511684058
1352581273117|2199023256230|1099511684058
1352200811477|2199023256479|1099511684058
1352110675432|4398046511577|1099511684058
1352202304932|4398046511608|1099511684058
1352506228968|4398046512254|1099511684058
1352345105516|4398046512479|1099511684058
1352440065287|4398046512700|1099511684058
1352631114628|6597069767381|1099511684058
1352279240635|8796093023289|1099511684058
1352404039022|8796093023321|1099511684058
1352504145237|8796093023835|1099511684058
1352589379570|10995116278262|1099511684058
1352579229535|10995116278753|1099511684058
1352268695043|10995116279024|1099511684058
1352433950869|13194139533448|1099511684058
1352425158825|13194139533457|1099511684058
1352400821472|13194139533548|1099511684058
1352455175522|13194139533577|1099511684058
1352440291014|13194139533839|1099511684058
1352355948962|13194139534524|1099511684058
1352677338390|13194139534942|1099511684058
1352547969076|15393162788957|1099511684058
1352215221393|15393162789151|1099511684058
1352572967739|15393162789958|1099511684058
1352325392714|17592186044645|1099511684058
1352660929842|17592186045169|1099511684058
1352638198712|17592186045195|1099511684058
1352121956317|17592186045203|1099511684058
1352302778776|17592186045248|1099511684058
1352542244857|17592186045677|1099511684058
1352511455811|17592186045707|1099511684058
1352714012031|19791209300501|1099511684058
1352480198610|19791209301511|1099511684058
1352320706670|21990232555639|1099511684058
1352115439830|21990232555748|1099511684058
1352638128149|21990232556115|1099511684058
1352534536136|21990232556641|1099511684058
1352429315798|21990232557010|1099511684058
1352638726245|24189255811104|1099511684058
1352551053772|24189255811326|1099511684058
1352568997566|24189255811539|1099511684058
1352175078305|24189255811896|1099511684058
1352286245019|24189255812009|1099511684058
1352543670901|24189255812167|1099511684058
1352661714778|24189255812671|1099511684058
1352140185256|26388279067108|1099511684058
1352181765882|26388279067202|1099511684058
1352665292815|26388279068195|1099511684058
1352307732477|26388279068275|1099511684058
1352353504906|28587302322210|1099511684058
1352129604135|28587302322534|1099511684058
1352174329276|28587302323163|1099511684058
1352519856393|28587302323340|1099511684058
1352216788279|30786325577740|1099511684058
1352616800721|30786325577809|1099511684058
1352360059324|30786325578377|1099511684058
1352638030437|30786325578726|1099511684058
1352316104063|30786325578905|1099511684058
1352396375068|30786325578933|1099511684058
1352351317366|30786325578980|1099511684058
1352120879087|32985348833410|1099511684058
1352515607175|32985348833861|1099511684058
1352207737611|32985348833999|1099511684058
1352377053062|35184372088856|1099511684058
1352696319076|35184372089270|1099511684058
1352612268817|35184372089367|1099511684058
1352355906393|35184372090106|1099511684058
1352462985346|37383395345948|1099511684058
1342606881946|100|1030792207617
1342491879601|166|1030792207617
1342326665582|455|1030792207617
1342205683879|903|1030792207617
1342359112361|1009|1030792207617
1342294142717|1374|1030792207617
1342183373576|1420|1030792207617
1342252129236|1661|1030792207617
1342471782393|1681|1030792207617
1342171586577|2199023256230|1030792207617
1342200378356|2199023256479|1030792207617
1342526475027|4398046511577|1030792207617
1342392816839|4398046511608|1030792207617
1342612758938|4398046512254|1030792207617
1342027653768|4398046512479|1030792207617
1342223613145|4398046512700|1030792207617
1342443218748|6597069767381|1030792207617
1342336800254|8796093023289|1030792207617
1342510982730|8796093023321|1030792207617
1342067045866|8796093023835|1030792207617
1342186185872|10995116278104|1030792207617
1342356535810|10995116278262|1030792207617
1342459302342|10995116278753|1030792207617
1342211388387|10995116279024|1030792207617
1342295729009|13194139533448|1030792207617
1342490238833|13194139533457|1030792207617
1342160313055|13194139533548|1030792207617
1342047677384|13194139533577|1030792207617
1342610336439|13194139533839|1030792207617
1342379345460|13194139534524|1030792207617
1342314007909|13194139534942|1030792207617
1342499313700|15393162788957|1030792207617
1342575820571|15393162789151|1030792207617
1342447717947|15393162789958|1030792207617
1342018195538|17592186044645|1030792207617
1342041713053|17592186045169|1030792207617
1342046534866|17592186045195|1030792207617
1342534954722|17592186045203|1030792207617
1342025214001|17592186045248|1030792207617
1342059925413|17592186045677|1030792207617
1342479530341|17592186045707|1030792207617
1342031986474|19791209300501|1030792207617
1342437379919|19791209301511|1030792207617
1342137954101|21990232555639|1030792207617
1342173442362|21990232555748|1030792207617
1342541183555|21990232556115|1030792207617
1342356179410|21990232556617|1030792207617
1342085897208|21990232556641|1030792207617
1342474729238|21990232557010|1030792207617
1342375435166|24189255811104|1030792207617
1342267784743|24189255811326|1030792207617
1342507337652|24189255811539|1030792207617
1342265454467|24189255811896|1030792207617
1342403501300|24189255812009|1030792207617
1342326771685|24189255812167|1030792207617
1342022495256|24189255812671|1030792207617
1342523084912|26388279067108|1030792207617
1342351447690|26388279067202|1030792207617
1342358569420|26388279068195|1030792207617
1342096131835|26388279068275|1030792207617
1342567357160|28587302322210|1030792207617
1342041329308|28587302322534|1030792207617
1342423055401|28587302323163|1030792207617
1342599451295|28587302323340|1030792207617
1342027543620|30786325577740|1030792207617
1342553851268|30786325577809|1030792207617
1342172783635|30786325578377|1030792207617
1342552609569|30786325578726|1030792207617
1342383899415|30786325578905|1030792207617
1342330675807|30786325578933|1030792207617
1342394814793|30786325578980|1030792207617
1342403084566|8796093023835|1030792207638
1342560376783|10995116278262|1030792207638
1342695783908|10995116278753|1030792207638
1342477113752|10995116279024|1030792207638
1342549324271|13194139533448|1030792207638
1342205176252|13194139533457|1030792207638
1342173538858|13194139533548|1030792207638
1342658129315|13194139533577|1030792207638
1342269324929|13194139533839|1030792207638
1342523930950|13194139534524|1030792207638
1342521157349|13194139534942|1030792207638
1350593994775|19791209300501|1099511684488
1351126579478|30786325578377|1099511684503
1343364707096|24189255812167|1030792207823
1319360737310|100|687194824145
1319804172489|166|687194824145
1319730272391|455|687194824145
1319346941570|903|687194824145
1319541631979|1009|687194824145
1319355894378|1374|687194824145
1319875086464|1420|687194824145
1319508641802|1661|687194824145
1319482137636|1681|687194824145
1319647418556|2199023256230|687194824145
1319408491208|2199023256479|687194824145
1319643257377|4398046511577|687194824145
1319431099148|4398046511608|687194824145
1319570569580|4398046512254|687194824145
1319496631865|4398046512479|687194824145
1319858141600|4398046512700|687194824145
1319374126714|6597069767381|687194824145
1319327704233|8796093023289|687194824145
1319566412852|8796093023321|687194824145
1319886786490|8796093023835|687194824145
1319800530299|10995116278104|687194824145
1319479224478|10995116278262|687194824145
1319310003197|10995116278753|687194824145
1319552939357|10995116279024|687194824145
1319623754540|13194139533448|687194824145
1319346003007|13194139533457|687194824145
1319739871013|13194139533548|687194824145
1319335625113|13194139533577|687194824145
1319327344834|13194139533839|687194824145
1319791325051|13194139534524|687194824145
1319579173995|13194139534942|687194824145
1319302153973|15393162788957|687194824145
1319603197743|15393162789151|687194824145
1319836561057|15393162789958|687194824145
1319760538606|17592186044645|687194824145
1319564716250|17592186045169|687194824145
1319789545026|17592186045195|687194824145
1319733959787|17592186045248|687194824145
1319461051553|17592186045677|687194824145
1319818803471|17592186045707|687194824145
1319664496742|19791209300501|687194824145
1319349556233|19791209301511|687194824145
1319821459774|21990232555639|687194824145
1319666801952|21990232555748|687194824145
1319876156340|21990232556115|687194824145
1319316030693|21990232556617|687194824145
1319773782414|21990232556641|687194824145
1319397277092|21990232557010|687194824145
1340584221731|10995116278262|962072731119
1337681569369|13194139534942|962072731149
1342301467962|1681|1030792207895
1342103889890|100|1030792208005
1342244747448|166|1030792208005
1342205850899|455|1030792208005
1342353421707|903|1030792208005
1342094928742|1374|1030792208005
1342521824810|1420|1030792208005
1342384903843|1661|1030792208005
1342227240433|1681|1030792208005
1342622613165|2199023256230|1030792208005
1342251873515|2199023256479|1030792208005
1342572128553|4398046511577|1030792208005
1342070743644|4398046511608|1030792208005
1342464555519|4398046512254|1030792208005
1342583565761|4398046512479|1030792208005
1342203997168|4398046512700|1030792208005
1342203426184|6597069767381|1030792208005
1342183852923|8796093023289|1030792208005
1342328792624|8796093023321|1030792208005
1342224858738|8796093023835|1030792208005
1342273863944|10995116278104|1030792208005
1342413539753|10995116278262|1030792208005
1342508206621|10995116278753|1030792208005
1342197265854|10995116279024|1030792208005
1342353098723|13194139533448|1030792208005
1342134916070|13194139533457|1030792208005
1342215856452|13194139533548|1030792208005
1342569417958|13194139533577|1030792208005
1342420298374|13194139533839|1030792208005
1342157960330|13194139534524|1030792208005
1342299290580|13194139534942|1030792208005
1342570972619|15393162788957|1030792208005
1342124027112|15393162789151|1030792208005
1342235316454|15393162789958|1030792208005
1342590816579|17592186045169|1030792208005
1342223965775|17592186045195|1030792208005
1342270921283|17592186045203|1030792208005
1342111110135|17592186045248|1030792208005
1342037349159|17592186045677|1030792208005
1342209131653|17592186045707|1030792208005
1342551786128|19791209300501|1030792208005
1342033006384|19791209301511|1030792208005
1342105437155|21990232555639|1030792208005
1342443168469|21990232555748|1030792208005
1342252218683|21990232556115|1030792208005
1342343066719|21990232556617|1030792208005
1342290034356|21990232556641|1030792208005
1342515572014|21990232557010|1030792208005
1342575284537|24189255811104|1030792208005
1342585927244|24189255811326|1030792208005
1342415177021|24189255811539|1030792208005
1342059791792|24189255811896|1030792208005
1342314320547|24189255812009|1030792208005
1342080842855|24189255812167|1030792208005
1342328095553|24189255812671|1030792208005
1342443071493|26388279067108|1030792208005
1342358371608|26388279067202|1030792208005
1342244704539|26388279068195|1030792208005
1342223014798|26388279068275|1030792208005
1342236525646|28587302322210|1030792208005
1342144247650|28587302322534|1030792208005
1342188480198|28587302323163|1030792208005
1342614683307|28587302323340|1030792208005
1342080156451|30786325577740|1030792208005
1342575642785|30786325577809|1030792208005
1342195670221|30786325578377|1030792208005
1342500320000|30786325578726|1030792208005
1342461711029|30786325578905|1030792208005
1342242306605|30786325578933|1030792208005
1342216538609|30786325578980|1030792208005
1339606691573|21990232556115|962072731386
1339691595336|21990232556617|962072731386
1339476009888|21990232556641|962072731386
1339555430981|21990232557010|962072731386
1339246974393|24189255811104|962072731386
1339695066340|24189255811326|962072731386
1339682873849|24189255811539|962072731386
1339719975628|24189255811896|962072731386
1339610477137|24189255812009|962072731386
1339722910328|24189255812167|962072731386
1339588348233|24189255812671|962072731386
1339742367458|26388279067108|962072731386
1339159236002|26388279067202|962072731386
1339464271571|26388279068195|962072731386
