creationdate:LONG|:START_ID(Forum)|:END_ID(Tag)
1285666703075|274877914170|2020
1285666703075|274877914170|2083
1285666703075|274877914170|2095
1285666703075|274877914170|2103
1285666703075|274877914170|2786
1285666703075|274877914170|2787
1285666703075|274877914170|2789
1285666703075|274877914170|2797
1285666703075|274877914170|2804
1285666703075|274877914170|2808
1285666703075|274877914170|2814
1285666703075|274877914170|2815
1285666703075|274877914170|2820
1285666703075|274877914170|2823
1285666703075|274877914170|2827
1285666703075|274877914170|2829
1285666703075|274877914170|2838
1285666703075|274877914170|2841
1285666703075|274877914170|2904
1285666703075|274877914170|2907
1285666703075|274877914170|2912
1285666703075|274877914170|2943
1285666703075|274877914170|2964
1285666703075|274877914170|2985
1285666703075|274877914170|3089
1285666703075|274877914170|3097
1285666703075|274877914170|5173
1285666703075|274877914170|5184
1285666703075|274877914170|6369
1285666703075|274877914170|6395
1285666703075|274877914170|6429
1285666703075|274877914170|6449
1285666703075|274877914170|6704
1285666703075|274877914170|6729
1285666703075|274877914170|6940
1285666703075|274877914170|7497
1285666703075|274877914170|7572
1285666703075|274877914170|9001
1285666703075|274877914170|9036
1285666703075|274877914170|9098
1285666703075|274877914170|9823
1285666703075|274877914170|10335
1285666703075|274877914170|11112
1285666703075|274877914170|11695
1285666703075|274877914170|12273
1285666703075|274877914170|14846
1287120174136|274877914171|442
1287120174136|274877914171|592
1287120174136|274877914171|806
1287120174136|274877914171|2799
1287120174136|274877914171|2872
1287120174136|274877914171|2968
1287120174136|274877914171|3018
1287120174136|274877914171|3050
1287120174136|274877914171|7078
1287120174136|274877914171|9601
1329105494189|824633728060|806
1288977938572|343597390910|592
1302983721602|481036344383|3050
1353938217295|1168231111744|2968
1343965096433|1030792158273|442
1303864437901|481036344386|2799
1320779063726|755914251331|2872
1348529737382|1099511635012|3050
1340202158306|962072681541|442
1309279464115|549755821126|9601
1351822388379|1099511635015|3018
1303795105629|481036344392|2872
1310687770613|618475297865|7078
1294857028269|412316867658|3018
1344529487925|1030792158283|9601
1341670493343|962072681548|3018
1312163802977|618475297869|2872
1306295228855|549755821134|806
1297726600807|412316867663|3050
1291091749384|343597390928|2799
1297079650054|412316867665|2872
1320277583649|687194774610|442
1311822949267|618475297875|442
1307516021056|549755821140|2799
1314702349870|618475297877|442
1286807253196|274877914198|58
1286807253196|274877914198|61
1286807253196|274877914198|1022
1286807253196|274877914198|1026
1286807253196|274877914198|2777
1286807253196|274877914198|2778
1286807253196|274877914198|9195
1286807253196|274877914198|9209
1285222068559|274877914199|1732
1286990661664|274877914200|275
1286990661664|274877914200|1990
1286990661664|274877914200|6456
1286990661664|274877914200|7948
1350569617645|1099511635033|6456
1307316861953|549755821146|1990
1311959346833|618475297883|6456
1334454048259|893353204828|275
1346750189853|1030792158301|275
1324106257605|755914251358|7948
1304198166760|481036344415|275
1290232778419|343597390944|275
1319360547499|687194774625|1990
1306737788545|549755821154|275
1343045510938|1030792158308|1990
1327080445745|824633728101|6456
1352770648515|1168231111782|1990
1341167845756|962072681575|7948
1316907116053|687194774632|1990
1289207763177|343597390953|1990
1348339044631|1099511635050|275
1309968065894|549755821163|6456
1299445408098|481036344428|6456
1291588905764|343597390957|1990
1352219075409|1099511635054|7948
1341555607835|962072681583|275
1321144792539|755914251376|275
1333556805501|893353204849|6456
1296292393478|412316867698|1990
1296255051847|412316867699|6456
1287920780229|274877914228|288
1287920780229|274877914228|589
1287920780229|274877914228|774
1287920780229|274877914228|775
1287920780229|274877914228|1205
1287920780229|274877914228|1614
1287920780229|274877914228|1848
1287920780229|274877914228|2080
1287920780229|274877914228|2780
1287920780229|274877914228|2813
1287920780229|274877914228|2836
1287920780229|274877914228|2897
1287920780229|274877914228|2917
1287920780229|274877914228|2932
1287920780229|274877914228|3099
1287920780229|274877914228|5116
1287920780229|274877914228|5118
1287920780229|274877914228|5639
1287920780229|274877914228|6981
1287920780229|274877914228|7025
1287920780229|274877914228|7509
1287920780229|274877914228|7522
1287920780229|274877914228|8820
1287920780229|274877914228|10449
1287920780229|274877914228|11028
1287920780229|274877914228|11473
1315676851642|687194774645|2917
1301864971866|481036344438|7522
1291961761829|343597390967|7509
1341283897553|962072681592|7522
1334536822931|893353204857|775
1320571717999|687194774650|774
1305499335593|549755821179|7522
1339610400191|962072681596|288
1308644982859|549755821181|1848
1344743542656|1030792158335|775
1342619425336|1030792158336|5116
1302973271418|481036344449|10449
1313978196066|618475297922|5118
1329828643825|824633728131|288
1341417397415|962072681604|2897
1293373207478|343597390981|2932
1291912814332|343597390982|775
1290259079022|343597390983|7025
1317799377057|687194774664|7025
1327809189155|824633728137|2897
1319735794525|687194774666|8820
1305163845644|549755821196|2932
1291775878760|343597390989|7025
1349993068761|1099511635086|7522
1286605770749|274877914255|139
1286605770749|274877914255|565
1286605770749|274877914255|567
1286605770749|274877914255|1022
1286605770749|274877914255|1375
1286605770749|274877914255|1412
1286605770749|274877914255|1547
1286605770749|274877914255|1761
1286605770749|274877914255|1863
1286605770749|274877914255|1953
1286605770749|274877914255|1992
1286605770749|274877914255|2005
1286605770749|274877914255|2010
1286605770749|274877914255|2052
1286605770749|274877914255|2117
1286605770749|274877914255|2787
1286605770749|274877914255|2795
1286605770749|274877914255|2817
1286605770749|274877914255|2824
1286605770749|274877914255|2841
1286605770749|274877914255|2907
1286605770749|274877914255|2918
1286605770749|274877914255|2974
1286605770749|274877914255|3006
1286605770749|274877914255|3042
1286605770749|274877914255|3045
1286605770749|274877914255|3055
1286605770749|274877914255|3077
1286605770749|274877914255|6539
1286605770749|274877914255|6935
1286605770749|274877914255|6962
1286605770749|274877914255|6999
1286605770749|274877914255|7253
1286605770749|274877914255|7547
1286605770749|274877914255|8066
1286605770749|274877914255|9227
1286605770749|274877914255|9968
1286605770749|274877914255|11121
1286605770749|274877914255|11507
1283980849129|274877914256|138
1283980849129|274877914256|288
1283980849129|274877914256|458
1283980849129|274877914256|774
1283980849129|274877914256|778
1283980849129|274877914256|806
1283980849129|274877914256|1174
1283980849129|274877914256|1187
1283980849129|274877914256|1410
1283980849129|274877914256|1675
1283980849129|274877914256|1679
1283980849129|274877914256|1994
1283980849129|274877914256|2003
1283980849129|274877914256|2066
1283980849129|274877914256|2784
1283980849129|274877914256|2785
1283980849129|274877914256|2790
1283980849129|274877914256|2841
1283980849129|274877914256|2860
1283980849129|274877914256|2988
1283980849129|274877914256|2990
1283980849129|274877914256|3027
1283980849129|274877914256|3065
1283980849129|274877914256|3100
1283980849129|274877914256|4849
1283980849129|274877914256|6789
1283980849129|274877914256|7005
1283980849129|274877914256|7509
1283980849129|274877914256|7517
1283980849129|274877914256|7887
1283980849129|274877914256|9040
1283980849129|274877914256|9054
1283980849129|274877914256|9058
1283980849129|274877914256|9170
1283980849129|274877914256|9329
1283980849129|274877914256|9455
1283980849129|274877914256|9484
1283980849129|274877914256|11670
1333179162089|893353204881|3100
1290269630199|343597390995|9054
1296664765328|412316867732|2860
1337705140946|962072681621|9484
1342659007343|1030792158358|9455
1329284601675|824633728151|4849
1331819998893|893353204888|2784
1351036465858|1099511635097|9329
1321840684358|755914251418|806
1336937859043|962072681627|7509
1304477496852|481036344476|806
1314511773464|618475297949|1994
1292994145558|343597391006|2990
1309886135260|549755821215|7509
1298855708287|412316867744|6789
1330849116626|824633728161|3065
1285126135401|274877914274|9455
1308876767052|549755821219|1187
1341701733846|962072681636|1675
1318970699138|687194774693|9040
1312905309995|618475297958|7509
1350968291050|1099511635112|1675
1287465124967|274877914281|458
1324278125158|755914251434|774
1294238488756|412316867755|2066
1318483984548|687194774700|9058
1287475659149|274877914285|6
1287475659149|274877914285|468
1287475659149|274877914285|571
1287475659149|274877914285|575
1287475659149|274877914285|775
1287475659149|274877914285|777
1287475659149|274877914285|782
1287475659149|274877914285|793
1287475659149|274877914285|808
1287475659149|274877914285|1021
1287475659149|274877914285|1173
1287475659149|274877914285|1175
1287475659149|274877914285|1176
1287475659149|274877914285|1177
1287475659149|274877914285|1178
1287475659149|274877914285|1179
1287475659149|274877914285|1189
1287475659149|274877914285|1201
1287475659149|274877914285|1548
1287475659149|274877914285|1667
1287475659149|274877914285|1940
1287475659149|274877914285|1984
1287475659149|274877914285|2048
1287475659149|274877914285|2067
1287475659149|274877914285|2788
1287475659149|274877914285|4848
1287475659149|274877914285|5101
1287475659149|274877914285|6409
1287475659149|274877914285|6413
1287475659149|274877914285|11379
1287475659149|274877914285|11695
1287475659149|274877914285|11742
1287475659149|274877914285|12002
1285264902191|274877914286|144
1285264902191|274877914286|796
1285264902191|274877914286|797
1285264902191|274877914286|805
1285264902191|274877914286|1022
1285264902191|274877914286|1171
1285264902191|274877914286|1173
1285264902191|274877914286|1181
1285264902191|274877914286|1184
1285264902191|274877914286|1450
1285264902191|274877914286|1616
1285264902191|274877914286|1985
1285264902191|274877914286|1986
1285264902191|274877914286|1987
1285264902191|274877914286|1992
1285264902191|274877914286|1994
1285264902191|274877914286|1996
1285264902191|274877914286|2004
1285264902191|274877914286|2005
1285264902191|274877914286|2008
1285264902191|274877914286|2014
1285264902191|274877914286|2017
1285264902191|274877914286|2023
1285264902191|274877914286|2026
1285264902191|274877914286|2027
1285264902191|274877914286|2028
1285264902191|274877914286|2029
1285264902191|274877914286|2037
1285264902191|274877914286|2040
1285264902191|274877914286|2050
1285264902191|274877914286|2056
1285264902191|274877914286|2065
1285264902191|274877914286|2066
1285264902191|274877914286|2070
1285264902191|274877914286|2074
1285264902191|274877914286|2075
1285264902191|274877914286|2076
1285264902191|274877914286|2091
1285264902191|274877914286|2103
1285264902191|274877914286|2106
1285264902191|274877914286|2779
1285264902191|274877914286|2792
1285264902191|274877914286|2805
1285264902191|274877914286|2930
1285264902191|274877914286|2985
1285264902191|274877914286|2999
1285264902191|274877914286|3060
1285264902191|274877914286|5062
1285264902191|274877914286|6368
1285264902191|274877914286|6400
1285264902191|274877914286|6409
1285264902191|274877914286|6945
1285264902191|274877914286|9141
1285264902191|274877914286|9261
1285264902191|274877914286|9310
1293830016718|343597391024|1188
1295027341854|412316867761|7594
1291082398891|343597391026|2821
1289144372514|343597391027|5063
1286452413002|274877914292|565
1286452413002|274877914292|570
1286452413002|274877914292|781
1286452413002|274877914292|786
1286452413002|274877914292|804
1286452413002|274877914292|1170
1286452413002|274877914292|1186
1286452413002|274877914292|1190
1286452413002|274877914292|1547
1286452413002|274877914292|1671
1286452413002|274877914292|1677
1286452413002|274877914292|1679
1286452413002|274877914292|1988
1286452413002|274877914292|2121
1286452413002|274877914292|2819
1286452413002|274877914292|2884
1286452413002|274877914292|2914
1286452413002|274877914292|2954
1286452413002|274877914292|3022
1286452413002|274877914292|6397
1286452413002|274877914292|9141
1286452413002|274877914292|9244
1286452413002|274877914292|9479
1286452413002|274877914292|11254
1286452413002|274877914292|11633
1286452413002|274877914292|11698
1283619423225|274877914293|1178
1283619423225|274877914293|1929
1314665782329|618475297974|1929
1311939240607|618475297975|1178
1342943682779|1030792158392|1178
1284503120264|274877914297|1984
1284503120264|274877914297|2014
1284503120264|274877914297|2797
1284503120264|274877914297|4844
1284503120264|274877914297|9058
1346161308305|1030792158394|2014
1308889521200|549755821243|4844
1340908930078|962072681660|2014
1316424562734|687194774717|1984
1285726130158|274877914302|2014
1346510975087|1030792158399|2797
1295492491547|412316867776|2797
1320176703851|687194774721|1984
1346310169008|1030792158402|4844
1323847516936|755914251459|1984
1295134842340|412316867780|2797
1339462059191|962072681669|9058
1327493548549|824633728198|1984
1291814444952|343597391047|4844
1305048162896|549755821256|2797
1326410630042|824633728201|9058
1319421682830|687194774730|1984
1299967330336|481036344524|4844
1328272003244|824633728205|2014
1320695108825|755914251470|9058
1290985496093|343597391055|2797
1343384554141|1030792158416|2014
1350683519222|1099511635154|9058
1353426099489|1168231111891|2014
1321783544646|755914251476|1984
1287886196207|274877914325|291
1287886196207|274877914325|558
1287886196207|274877914325|778
1287886196207|274877914325|786
1287886196207|274877914325|976
1287886196207|274877914325|1675
1287886196207|274877914325|1677
1287886196207|274877914325|1759
1287886196207|274877914325|1986
1287886196207|274877914325|1993
1287886196207|274877914325|2020
1287886196207|274877914325|2023
1287886196207|274877914325|2054
1287886196207|274877914325|2778
1287886196207|274877914325|2798
1287886196207|274877914325|2821
1287886196207|274877914325|2836
1287886196207|274877914325|2972
1287886196207|274877914325|2997
1287886196207|274877914325|3017
1287886196207|274877914325|3102
1287886196207|274877914325|4849
1287886196207|274877914325|5002
1287886196207|274877914325|5174
1287886196207|274877914325|5183
1287886196207|274877914325|6360
1287886196207|274877914325|6399
1287886196207|274877914325|6636
1287886196207|274877914325|9036
1287886196207|274877914325|9174
1287886196207|274877914325|9431
1287886196207|274877914325|15176
1285696060859|274877914326|138
1285696060859|274877914326|469
1285696060859|274877914326|566
1285696060859|274877914326|579
1285696060859|274877914326|1180
1285696060859|274877914326|1417
1285696060859|274877914326|1684
1285696060859|274877914326|1864
1285696060859|274877914326|1985
1285696060859|274877914326|2052
1285696060859|274877914326|2103
1285696060859|274877914326|2784
1285696060859|274877914326|2813
1285696060859|274877914326|2881
1285696060859|274877914326|2907
1285696060859|274877914326|3052
1285696060859|274877914326|6413
1285696060859|274877914326|7290
1285696060859|274877914326|7596
1285696060859|274877914326|8011
1285696060859|274877914326|8939
1285696060859|274877914326|10949
1285696060859|274877914326|11628
1285725200118|274877914327|273
1285725200118|274877914327|2071
1285725200118|274877914327|2888
1286782957371|274877914328|277
1286782957371|274877914328|522
1286782957371|274877914328|790
1286782957371|274877914328|1173
1286782957371|274877914328|1506
1286782957371|274877914328|1760
1286782957371|274877914328|1940
1286782957371|274877914328|1996
1286782957371|274877914328|2022
1286782957371|274877914328|2063
1286782957371|274877914328|2777
1286782957371|274877914328|2782
1286782957371|274877914328|2810
1286782957371|274877914328|2819
1286782957371|274877914328|2924
1286782957371|274877914328|2963
1286782957371|274877914328|3089
1286782957371|274877914328|4847
1286782957371|274877914328|5880
1286782957371|274877914328|6394
1286782957371|274877914328|9097
1286782957371|274877914328|11189
1352580325480|1168231111898|790
1317795124179|687194774747|2819
1321031028216|755914251484|9097
1291429398874|343597391069|2777
1334872417446|893353204958|1940
1320055887289|687194774751|11189
1337231266654|962072681696|9097
1312892365029|618475298017|1506
1348455028005|1099511635170|1173
1331997415279|893353204963|6394
1336779843551|962072681700|2782
1330233731381|824633728229|1996
1354121288128|1168231111910|4847
1335064626948|893353204967|2924
1313472981235|618475298024|1506
1322261861693|755914251497|11189
1305060570484|549755821290|11189
1298221975070|412316867819|2924
1289226237388|343597391084|522
1330769887223|824633728237|1940
1338647240318|962072681710|1760
1332802657087|893353204975|2963
1291574316748|343597391088|2022
1316721161498|687194774769|790
1311501499686|618475298035|277
1287764312808|274877914356|149
1287764312808|274877914356|565
1287764312808|274877914356|566
1287764312808|274877914356|569
1287764312808|274877914356|575
1287764312808|274877914356|596
1287764312808|274877914356|774
1287764312808|274877914356|780
1287764312808|274877914356|807
1287764312808|274877914356|976
1287764312808|274877914356|1175
1287764312808|274877914356|1176
1287764312808|274877914356|1178
1287764312808|274877914356|1186
1287764312808|274877914356|1615
1287764312808|274877914356|1617
1287764312808|274877914356|1676
1287764312808|274877914356|1863
1287764312808|274877914356|1909
1287764312808|274877914356|1953
1287764312808|274877914356|1984
1287764312808|274877914356|1985
1287764312808|274877914356|1986
1287764312808|274877914356|1995
1287764312808|274877914356|1998
1287764312808|274877914356|2001
1287764312808|274877914356|2027
1287764312808|274877914356|2028
1287764312808|274877914356|2030
1287764312808|274877914356|2068
1287764312808|274877914356|2073
1287764312808|274877914356|2089
1287764312808|274877914356|2092
1287764312808|274877914356|2115
1287764312808|274877914356|2116
1287764312808|274877914356|2120
1287764312808|274877914356|2997
1287764312808|274877914356|4847
1287764312808|274877914356|5085
1287764312808|274877914356|5141
1287764312808|274877914356|5142
1287764312808|274877914356|5191
1287764312808|274877914356|6360
1287764312808|274877914356|6400
1287764312808|274877914356|6413
1287764312808|274877914356|6971
1287764312808|274877914356|6987
1287764312808|274877914356|7380
1287764312808|274877914356|7596
1287764312808|274877914356|9319
1287764312808|274877914356|11745
1283788577628|274877914357|138
1283788577628|274877914357|139
1283788577628|274877914357|147
1283788577628|274877914357|284
1283788577628|274877914357|291
1283788577628|274877914357|565
1283788577628|274877914357|806
1283788577628|274877914357|1489
1283788577628|274877914357|1533
1283788577628|274877914357|1670
1283788577628|274877914357|1989
1283788577628|274877914357|2793
1283788577628|274877914357|2848
1283788577628|274877914357|6361
1283788577628|274877914357|7524
1283788577628|274877914357|9474
1283788577628|274877914357|12842
1298184762309|412316867830|147
1293658329806|343597391095|1489
1286188601475|274877914360|410
1286188601475|274877914360|2928
1329497667184|824633728249|2928
1290500426852|343597391098|410
1321680909214|755914251515|2928
1333795665547|893353204988|410
1305247476166|549755821309|410
1326276850687|824633728254|410
1307213576278|549755821311|410
1319248854497|687194774784|410
1310721211204|618475298049|410
1344181076472|1030792158466|410
1290616014920|343597391107|410
1336855091118|962072681732|2928
1306107120649|549755821317|410
1291494397311|343597391110|2928
1348912999544|1099511635207|410
1322293485020|755914251528|410
1328754138493|824633728265|410
1320206074580|687194774794|2928
1302976063316|481036344587|410
1297353621658|412316867853|410
1348150617537|1099511635214|410
1326532599243|824633728271|410
1332945089148|893353205008|410
1294179823705|412316867857|2928
1299991738106|481036344594|2928
1301892276293|481036344595|2928
1284176659495|274877914388|6
1284176659495|274877914388|206
1284176659495|274877914388|449
1284176659495|274877914388|458
1284176659495|274877914388|468
1284176659495|274877914388|565
1284176659495|274877914388|575
1284176659495|274877914388|594
1284176659495|274877914388|775
1284176659495|274877914388|777
1284176659495|274877914388|778
1284176659495|274877914388|781
1284176659495|274877914388|808
1284176659495|274877914388|973
1284176659495|274877914388|974
1284176659495|274877914388|976
1284176659495|274877914388|1172
1284176659495|274877914388|1173
1284176659495|274877914388|1174
1284176659495|274877914388|1177
1284176659495|274877914388|1180
1284176659495|274877914388|1190
1284176659495|274877914388|1191
1284176659495|274877914388|1198
1284176659495|274877914388|1532
1284176659495|274877914388|1545
1284176659495|274877914388|1766
1284176659495|274877914388|1768
1284176659495|274877914388|1940
1284176659495|274877914388|1985
1284176659495|274877914388|1989
1284176659495|274877914388|1994
1284176659495|274877914388|1999
1284176659495|274877914388|2001
1284176659495|274877914388|2002
1284176659495|274877914388|2019
1284176659495|274877914388|2040
1284176659495|274877914388|2068
1284176659495|274877914388|2070
1284176659495|274877914388|2073
1284176659495|274877914388|2078
1284176659495|274877914388|2779
1284176659495|274877914388|2783
1284176659495|274877914388|2785
1284176659495|274877914388|2792
1284176659495|274877914388|2819
1284176659495|274877914388|2820
1284176659495|274877914388|2872
1284176659495|274877914388|2895
1284176659495|274877914388|2964
1284176659495|274877914388|2999
1284176659495|274877914388|5085
1284176659495|274877914388|6365
1284176659495|274877914388|6385
1284176659495|274877914388|6413
1284176659495|274877914388|6418
1284176659495|274877914388|6945
1284176659495|274877914388|7015
1284176659495|274877914388|7380
1284176659495|274877914388|7514
1284176659495|274877914388|8528
1284176659495|274877914388|9058
1284176659495|274877914388|9063
1284176659495|274877914388|9241
1284176659495|274877914388|9479
1284176659495|274877914388|11250
1284176659495|274877914388|11408
1284176659495|274877914388|11557
1284176659495|274877914388|11622
1284176659495|274877914388|11625
1284176659495|274877914388|11742
1295664867854|412316867861|9241
1333067297588|893353205014|1174
1340344056759|962072681751|1173
1313828626962|618475298072|594
1342699858368|1030792158489|594
1334518822030|893353205018|1940
1296673143274|412316867867|8528
1288657545090|274877914396|1191
1339025729024|962072681757|2785
1328119787978|824633728286|458
1307234872366|549755821343|2964
1324978135377|755914251552|1768
1340958600408|962072681761|11622
1295401743350|412316867874|1190
1307565940868|549755821347|6385
1328052098352|824633728292|11742
1332881246683|893353205029|11742
1302803001230|481036344614|565
1303639683556|481036344615|9479
1300533751463|481036344616|974
1344386257847|1030792158505|11408
1314819035723|618475298090|11557
1295366938668|412316867883|2070
1332187422870|893353205036|6945
1350755558643|1099511635245|9058
1293352690092|343597391150|2019
1333324520565|893353205039|6365
1343879059786|1030792158512|775
1284929797966|274877914417|58
1284929797966|274877914417|283
1284929797966|274877914417|284
1284929797966|274877914417|973
1284929797966|274877914417|1774
1284929797966|274877914417|2026
1284929797966|274877914417|2039
1284929797966|274877914417|2116
1284929797966|274877914417|2777
1284929797966|274877914417|2788
1284929797966|274877914417|2831
1284929797966|274877914417|2876
1284929797966|274877914417|2900
1284929797966|274877914417|2934
1284929797966|274877914417|2981
1284929797966|274877914417|2999
1284929797966|274877914417|3028
1284929797966|274877914417|3082
1284929797966|274877914417|5061
1284929797966|274877914417|5085
1284929797966|274877914417|5184
1284929797966|274877914417|5854
1284929797966|274877914417|6933
1284929797966|274877914417|6961
1284929797966|274877914417|7570
1284929797966|274877914417|7594
1284929797966|274877914417|11379
1284327045275|274877914418|6
1284327045275|274877914418|138
1284327045275|274877914418|205
1284327045275|274877914418|524
1284327045275|274877914418|575
1284327045275|274877914418|587
1284327045275|274877914418|588
1284327045275|274877914418|775
1284327045275|274877914418|777
1284327045275|274877914418|778
1284327045275|274877914418|781
1284327045275|274877914418|782
1284327045275|274877914418|973
1284327045275|274877914418|976
1284327045275|274877914418|1178
1284327045275|274877914418|1179
1284327045275|274877914418|1180
1284327045275|274877914418|1187
1284327045275|274877914418|1188
1284327045275|274877914418|1201
1284327045275|274877914418|1206
1284327045275|274877914418|1674
1284327045275|274877914418|1749
1284327045275|274877914418|1763
1284327045275|274877914418|1940
1284327045275|274877914418|1984
1284327045275|274877914418|1997
1284327045275|274877914418|1999
1284327045275|274877914418|2041
1284327045275|274877914418|2050
1284327045275|274877914418|2068
1284327045275|274877914418|2070
1284327045275|274877914418|2075
1284327045275|274877914418|2115
1284327045275|274877914418|2808
1284327045275|274877914418|2819
1284327045275|274877914418|2941
1284327045275|274877914418|2987
1284327045275|274877914418|3000
1284327045275|274877914418|3034
1284327045275|274877914418|3045
1284327045275|274877914418|3081
1284327045275|274877914418|4849
1284327045275|274877914418|5191
1284327045275|274877914418|6365
1284327045275|274877914418|6409
1284327045275|274877914418|6413
1284327045275|274877914418|6418
1284327045275|274877914418|6945
1284327045275|274877914418|6954
1284327045275|274877914418|7005
1284327045275|274877914418|7015
1284327045275|274877914418|7514
1284327045275|274877914418|7589
1284327045275|274877914418|9058
1284327045275|274877914418|9244
1284327045275|274877914418|11375
1284327045275|274877914418|11628
1284327045275|274877914418|11695
1284327045275|274877914418|11742
1336647048843|962072681779|1206
1296377902174|412316867892|3045
1291903234145|343597391157|6365
1289242028726|343597391158|1187
1322502009884|755914251575|2987
1336521095731|962072681784|2070
1300817448383|481036344634|524
1331251106673|893353205051|6945
1338386856321|962072681788|3034
1339585155092|962072681789|973
1312550786370|618475298110|524
1292119385997|343597391167|6
1324913276146|755914251584|2808
1294696176238|412316867905|1179
1335762269231|893353205058|11375
1286004275153|274877914435|976
1314098058706|618475298116|6418
1342236309344|1030792158533|7514
1303970915039|481036344646|4849
1335994429363|893353205063|1188
1344850023251|1030792158536|1179
1304624782659|481036344649|587
1290583021494|343597391178|1984
1334533594851|893353205067|11628
1287661730050|274877914444|2068
1307294122692|549755821390|9058
1285928610647|274877914447|574
1285928610647|274877914447|1617
1285928610647|274877914447|1936
1285928610647|274877914447|2781
1285928610647|274877914447|3007
1285928610647|274877914447|5085
1315850965349|687194774864|1617
1306082512946|549755821393|1936
1325660612302|755914251602|3007
1286443964857|274877914451|3007
1287143022036|274877914452|1617
1334555773574|893353205077|5085
1332877086129|893353205078|1617
1306131085495|549755821399|5085
1317719391554|687194774872|1617
1309083788853|549755821401|5085
1306118772809|549755821402|3007
1338664260231|962072681819|1936
1320409314402|687194774877|3007
1323572131476|755914251614|1617
1350258835767|1099511635295|1617
1302531515743|481036344672|5085
1286444983958|274877914465|574
1287918324992|274877914466|3007
1319799057082|687194774883|5085
1337693374909|962072681829|1617
1295848054453|412316867942|5085
1346804050112|1030792158567|2781
1309663032691|549755821416|1617
1297269479386|412316867945|1617
1327292272190|824633728362|1617
1286998092304|274877914475|1410
1283979015777|274877914476|547
1286848167434|274877914477|547
1301336407059|481036344686|547
1347069932454|1030792158575|547
1287957192883|274877914480|547
1305351358233|549755821425|547
1316972375143|687194774898|547
1303923067171|481036344691|547
1341460101727|962072681844|547
1310258168354|618475298165|547
1349395498487|1099511635318|547
1341492919153|962072681847|547
1349994572243|1099511635320|547
1318550041931|687194774905|547
1341569698089|962072681850|547
1310758771094|618475298171|547
1301705402961|481036344700|547
1334062400088|893353205117|547
1284242320583|274877914494|547
1339432636935|962072681855|547
1304876111181|549755821441|547
1341175018489|962072681858|547
1299200646512|412316867971|547
1290663641212|343597391236|547
1293263002931|343597391237|547
1303802793939|481036344710|547
1334794293079|893353205127|547
1323613811294|755914251656|547
1288015897579|274877914505|6
1288015897579|274877914505|790
1288015897579|274877914505|1172
1288015897579|274877914505|11254
1291800070021|343597391242|11254
1350652572856|1099511635339|6
1289741192202|343597391244|790
1297088125042|412316867981|6
1319061060281|687194774926|6
1297136939230|412316867983|1172
1333937606938|893353205136|1172
1333096196140|893353205137|11254
1296062596498|412316867986|6
1304760216061|549755821459|11254
1353470284666|1168231112084|6
1327694202246|824633728405|1172
1307002823063|549755821462|11254
1341616124270|962072681879|1172
1310647861622|618475298200|790
1297247384217|412316867993|790
1326366495750|824633728410|790
1340560849514|962072681883|790
1332329655690|893353205148|1172
1351089219358|1099511635357|11254
1351134466453|1099511635358|11254
1308532136928|549755821471|11254
1348519283310|1099511635360|11254
1327990409996|824633728417|11254
1342085885510|1030792158626|790
1344902900583|1030792158627|6
1284103985508|274877914532|1
1284103985508|274877914532|294
1284103985508|274877914532|468
1284103985508|274877914532|590
1284103985508|274877914532|781
1284103985508|274877914532|799
1284103985508|274877914532|801
1284103985508|274877914532|811
1284103985508|274877914532|1176
1284103985508|274877914532|1182
1284103985508|274877914532|1183
1284103985508|274877914532|1196
1284103985508|274877914532|1614
1284103985508|274877914532|1684
1284103985508|274877914532|1863
1284103985508|274877914532|1908
1284103985508|274877914532|1952
1284103985508|274877914532|1985
1284103985508|274877914532|2031
1284103985508|274877914532|2040
1284103985508|274877914532|2048
1284103985508|274877914532|2082
1284103985508|274877914532|2106
1284103985508|274877914532|2797
1284103985508|274877914532|2808
1284103985508|274877914532|2849
1284103985508|274877914532|2861
1284103985508|274877914532|2907
1284103985508|274877914532|2912
1284103985508|274877914532|2924
1284103985508|274877914532|2929
1284103985508|274877914532|2983
1284103985508|274877914532|2986
1284103985508|274877914532|3004
1284103985508|274877914532|3006
1284103985508|274877914532|3023
1284103985508|274877914532|3029
1284103985508|274877914532|3032
1284103985508|274877914532|3098
1284103985508|274877914532|5116
1284103985508|274877914532|5158
1284103985508|274877914532|5161
1284103985508|274877914532|5197
1284103985508|274877914532|5280
1284103985508|274877914532|5977
1284103985508|274877914532|5979
1284103985508|274877914532|6413
1284103985508|274877914532|6543
1284103985508|274877914532|6743
1284103985508|274877914532|7256
1284103985508|274877914532|7497
1284103985508|274877914532|8503
1284103985508|274877914532|8557
1284103985508|274877914532|8595
1284103985508|274877914532|9146
1284103985508|274877914532|10877
1284103985508|274877914532|11242
1284103985508|274877914532|12709
1284103985508|274877914532|13415
1284103985508|274877914532|13828
1284103985508|274877914532|14410
1298214319821|412316868005|3004
1339286152869|962072681894|811
1290667543802|343597391271|9146
1352665016929|1168231112104|2986
1324596587286|755914251689|8503
1300812750732|481036344746|8595
1326400010938|824633728427|13828
1351081508548|1099511635372|5158
1326539994099|824633728429|1684
1332728288178|893353205166|2912
1289409415325|343597391279|1196
1316691400099|687194774960|3029
1297833813742|412316868017|1
1288197158692|274877914546|8557
1332435088807|893353205171|5979
1326858320831|824633728436|799
1332750540700|893353205173|5197
