:START_ID(disease)|:END_ID(food)|type:STRING|name:STRING
6502|12981|忌吃|忌吃
1810|17464|忌吃|忌吃
1898|14537|忌吃|忌吃
728|15510|忌吃|忌吃
270|16596|忌吃|忌吃
1137|16596|忌吃|忌吃
7213|16708|忌吃|忌吃
3157|16596|忌吃|忌吃
5805|13155|忌吃|忌吃
1945|13897|忌吃|忌吃
7218|15248|忌吃|忌吃
3767|12753|忌吃|忌吃
6743|12644|忌吃|忌吃
4260|13897|忌吃|忌吃
8264|13897|忌吃|忌吃
4043|16851|忌吃|忌吃
1150|16945|忌吃|忌吃
1761|15487|忌吃|忌吃
2766|13897|忌吃|忌吃
3345|13897|忌吃|忌吃
7529|16676|忌吃|忌吃
5344|16596|忌吃|忌吃
368|13767|忌吃|忌吃
1192|13897|忌吃|忌吃
7961|15290|忌吃|忌吃
3210|16596|忌吃|忌吃
4563|15820|忌吃|忌吃
2858|13897|忌吃|忌吃
2584|15475|忌吃|忌吃
1990|15510|忌吃|忌吃
4563|15996|忌吃|忌吃
2838|13897|忌吃|忌吃
2790|13963|忌吃|忌吃
726|15820|忌吃|忌吃
8066|14361|忌吃|忌吃
2057|17464|忌吃|忌吃
8472|14361|忌吃|忌吃
6040|14361|忌吃|忌吃
5121|13321|忌吃|忌吃
2583|15996|忌吃|忌吃
5996|15820|忌吃|忌吃
6807|13897|忌吃|忌吃
7214|15355|忌吃|忌吃
1347|13321|忌吃|忌吃
901|15519|忌吃|忌吃
1973|15510|忌吃|忌吃
3701|17307|忌吃|忌吃
2006|15510|忌吃|忌吃
7956|14361|忌吃|忌吃
4149|13897|忌吃|忌吃
4419|15045|忌吃|忌吃
5848|15219|忌吃|忌吃
432|13767|忌吃|忌吃
498|14361|忌吃|忌吃
8457|14361|忌吃|忌吃
5508|15290|忌吃|忌吃
1828|16596|忌吃|忌吃
184|13953|忌吃|忌吃
7882|13897|忌吃|忌吃
7187|14952|忌吃|忌吃
6889|14361|忌吃|忌吃
8430|14361|忌吃|忌吃
5824|13897|忌吃|忌吃
7173|17333|忌吃|忌吃
8452|14361|忌吃|忌吃
1083|14361|忌吃|忌吃
257|15045|忌吃|忌吃
3489|13897|忌吃|忌吃
7712|15487|忌吃|忌吃
4690|15820|忌吃|忌吃
4887|15206|忌吃|忌吃
3216|13897|忌吃|忌吃
6091|16223|忌吃|忌吃
2914|14361|忌吃|忌吃
3708|13897|忌吃|忌吃
900|14361|忌吃|忌吃
1389|13321|忌吃|忌吃
2036|15510|忌吃|忌吃
7214|14458|忌吃|忌吃
3987|15475|忌吃|忌吃
946|13897|忌吃|忌吃
5254|16851|忌吃|忌吃
1491|13897|忌吃|忌吃
665|14361|忌吃|忌吃
7827|15045|忌吃|忌吃
5675|15996|忌吃|忌吃
2780|13736|忌吃|忌吃
6958|14361|忌吃|忌吃
6929|17333|忌吃|忌吃
1040|14361|忌吃|忌吃
1300|15248|忌吃|忌吃
126|15510|忌吃|忌吃
7020|13786|忌吃|忌吃
2703|13155|忌吃|忌吃
5137|15487|忌吃|忌吃
266|14537|忌吃|忌吃
1423|13897|忌吃|忌吃
2674|15487|忌吃|忌吃
2195|14361|忌吃|忌吃
436|14361|忌吃|忌吃
7634|16708|忌吃|忌吃
7696|13953|忌吃|忌吃
2119|16596|忌吃|忌吃
7660|14363|忌吃|忌吃
3894|14328|忌吃|忌吃
1391|13321|忌吃|忌吃
8023|12911|忌吃|忌吃
62|17053|忌吃|忌吃
6151|13897|忌吃|忌吃
6140|12950|忌吃|忌吃
245|14537|忌吃|忌吃
5026|15045|忌吃|忌吃
1325|15743|忌吃|忌吃
6739|17464|忌吃|忌吃
1911|17464|忌吃|忌吃
5486|14361|忌吃|忌吃
6420|15519|忌吃|忌吃
2051|17464|忌吃|忌吃
1140|16596|忌吃|忌吃
2689|13897|忌吃|忌吃
4904|17307|忌吃|忌吃
5757|13897|忌吃|忌吃
364|15487|忌吃|忌吃
2863|15475|忌吃|忌吃
7723|15487|忌吃|忌吃
5895|13897|忌吃|忌吃
245|15045|忌吃|忌吃
161|15510|忌吃|忌吃
4772|12911|忌吃|忌吃
6324|16243|忌吃|忌吃
7463|13953|忌吃|忌吃
1580|14361|忌吃|忌吃
3642|13953|忌吃|忌吃
7803|15045|忌吃|忌吃
5992|12652|忌吃|忌吃
3834|13897|忌吃|忌吃
322|14166|忌吃|忌吃
7514|16253|忌吃|忌吃
79|16596|忌吃|忌吃
1115|16596|忌吃|忌吃
6100|13155|忌吃|忌吃
420|16127|忌吃|忌吃
6455|12652|忌吃|忌吃
8400|14601|忌吃|忌吃
3319|13897|忌吃|忌吃
4665|15820|忌吃|忌吃
5840|15187|忌吃|忌吃
7243|15519|忌吃|忌吃
7533|15512|忌吃|忌吃
2862|14064|忌吃|忌吃
5350|16851|忌吃|忌吃
3098|13897|忌吃|忌吃
1821|14154|忌吃|忌吃
1019|13897|忌吃|忌吃
535|15510|忌吃|忌吃
973|12678|忌吃|忌吃
7094|14973|忌吃|忌吃
8460|16515|忌吃|忌吃
7570|13321|忌吃|忌吃
8578|14570|忌吃|忌吃
1933|17464|忌吃|忌吃
4349|15206|忌吃|忌吃
7985|15587|忌吃|忌吃
1695|16851|忌吃|忌吃
8689|15510|忌吃|忌吃
265|14361|忌吃|忌吃
2426|17464|忌吃|忌吃
1213|13321|忌吃|忌吃
6007|15045|忌吃|忌吃
106|16243|忌吃|忌吃
1519|17452|忌吃|忌吃
3003|13897|忌吃|忌吃
2419|15475|忌吃|忌吃
5629|13897|忌吃|忌吃
7752|16708|忌吃|忌吃
2203|17333|忌吃|忌吃
3373|14308|忌吃|忌吃
2316|16596|忌吃|忌吃
5595|13321|忌吃|忌吃
6486|12950|忌吃|忌吃
4719|13050|忌吃|忌吃
7350|14537|忌吃|忌吃
7374|17333|忌吃|忌吃
2613|15290|忌吃|忌吃
211|15510|忌吃|忌吃
452|16127|忌吃|忌吃
6926|15877|忌吃|忌吃
1413|17333|忌吃|忌吃
6006|13897|忌吃|忌吃
5766|13897|忌吃|忌吃
256|14537|忌吃|忌吃
7390|15045|忌吃|忌吃
227|14361|忌吃|忌吃
1426|13321|忌吃|忌吃
5552|15551|忌吃|忌吃
4199|15482|忌吃|忌吃
4117|14981|忌吃|忌吃
7193|16708|忌吃|忌吃
8651|14363|忌吃|忌吃
4582|15045|忌吃|忌吃
7609|13897|忌吃|忌吃
2586|13834|忌吃|忌吃
5599|17452|忌吃|忌吃
8224|16080|忌吃|忌吃
92|16157|忌吃|忌吃
5604|13155|忌吃|忌吃
8390|15248|忌吃|忌吃
7070|13786|忌吃|忌吃
2134|13897|忌吃|忌吃
6597|12644|忌吃|忌吃
2510|15510|忌吃|忌吃
2461|14361|忌吃|忌吃
1249|14361|忌吃|忌吃
2380|15487|忌吃|忌吃
2875|15482|忌吃|忌吃
8454|16515|忌吃|忌吃
5287|13963|忌吃|忌吃
1123|15996|忌吃|忌吃
712|16596|忌吃|忌吃
3672|16303|忌吃|忌吃
423|16127|忌吃|忌吃
3065|15206|忌吃|忌吃
5494|15219|忌吃|忌吃
3133|17464|忌吃|忌吃
3340|15996|忌吃|忌吃
5904|13214|忌吃|忌吃
335|17464|忌吃|忌吃
831|15510|忌吃|忌吃
4188|12753|忌吃|忌吃
5908|13214|忌吃|忌吃
1631|14537|忌吃|忌吃
6510|13897|忌吃|忌吃
4596|15996|忌吃|忌吃
2635|13897|忌吃|忌吃
5339|13897|忌吃|忌吃
5646|13214|忌吃|忌吃
1320|13321|忌吃|忌吃
6335|16945|忌吃|忌吃
6669|12644|忌吃|忌吃
8020|14537|忌吃|忌吃
2460|14579|忌吃|忌吃
7089|13786|忌吃|忌吃
5711|15219|忌吃|忌吃
1049|13897|忌吃|忌吃
3033|13897|忌吃|忌吃
7993|12678|忌吃|忌吃
5251|17307|忌吃|忌吃
2861|15482|忌吃|忌吃
5165|13155|忌吃|忌吃
7742|13050|忌吃|忌吃
955|13321|忌吃|忌吃
443|16127|忌吃|忌吃
3364|15487|忌吃|忌吃
5304|13214|忌吃|忌吃
2278|17464|忌吃|忌吃
1510|14328|忌吃|忌吃
1346|16596|忌吃|忌吃
1883|15510|忌吃|忌吃
2234|15045|忌吃|忌吃
8306|13897|忌吃|忌吃
720|15613|忌吃|忌吃
6899|15519|忌吃|忌吃
7628|14361|忌吃|忌吃
283|15045|忌吃|忌吃
6579|15206|忌吃|忌吃
1825|13214|忌吃|忌吃
440|13767|忌吃|忌吃
3092|13786|忌吃|忌吃
1854|13155|忌吃|忌吃
253|15045|忌吃|忌吃
2293|13897|忌吃|忌吃
5840|15219|忌吃|忌吃
7512|14537|忌吃|忌吃
7455|14537|忌吃|忌吃
6069|14579|忌吃|忌吃
1534|16988|忌吃|忌吃
6842|17333|忌吃|忌吃
7773|13897|忌吃|忌吃
7904|14528|忌吃|忌吃
2047|13897|忌吃|忌吃
6438|15943|忌吃|忌吃
7687|13155|忌吃|忌吃
8714|14537|忌吃|忌吃
5718|16722|忌吃|忌吃
1521|13321|忌吃|忌吃
782|16596|忌吃|忌吃
590|15475|忌吃|忌吃
110|16243|忌吃|忌吃
6881|14361|忌吃|忌吃
2164|17464|忌吃|忌吃
7293|17333|忌吃|忌吃
2806|17452|忌吃|忌吃
2758|14361|忌吃|忌吃
1102|15943|忌吃|忌吃
1376|16596|忌吃|忌吃
5342|14537|忌吃|忌吃
8025|15587|忌吃|忌吃
2061|16596|忌吃|忌吃
1228|13321|忌吃|忌吃
4976|15820|忌吃|忌吃
97|16596|忌吃|忌吃
8457|14308|忌吃|忌吃
731|13897|忌吃|忌吃
5294|13963|忌吃|忌吃
5675|16988|忌吃|忌吃
8765|15510|忌吃|忌吃
1565|14154|忌吃|忌吃
6490|14361|忌吃|忌吃
1199|13214|忌吃|忌吃
7557|13953|忌吃|忌吃
2179|13953|忌吃|忌吃
1676|13214|忌吃|忌吃
5626|15551|忌吃|忌吃
7394|13214|忌吃|忌吃
2513|16596|忌吃|忌吃
241|16708|忌吃|忌吃
179|15510|忌吃|忌吃
7678|13214|忌吃|忌吃
2122|16596|忌吃|忌吃
4678|15820|忌吃|忌吃
149|16243|忌吃|忌吃
153|15510|忌吃|忌吃
3434|15487|忌吃|忌吃
7706|13155|忌吃|忌吃
1169|16478|忌吃|忌吃
7834|15820|忌吃|忌吃
2932|15512|忌吃|忌吃
609|15109|忌吃|忌吃
5042|13321|忌吃|忌吃
8214|14361|忌吃|忌吃
581|13897|忌吃|忌吃
2914|15482|忌吃|忌吃
272|13897|忌吃|忌吃
3558|12753|忌吃|忌吃
2817|14064|忌吃|忌吃
3110|12800|忌吃|忌吃
4362|12911|忌吃|忌吃
6236|13155|忌吃|忌吃
3612|17464|忌吃|忌吃
6253|15482|忌吃|忌吃
662|14361|忌吃|忌吃
4823|12911|忌吃|忌吃
6949|14973|忌吃|忌吃
1944|15143|忌吃|忌吃
4397|14154|忌吃|忌吃
5989|13214|忌吃|忌吃
6189|12816|忌吃|忌吃
7827|16407|忌吃|忌吃
335|14166|忌吃|忌吃
6792|12644|忌吃|忌吃
3563|15206|忌吃|忌吃
82|16243|忌吃|忌吃
5390|13155|忌吃|忌吃
5419|13155|忌吃|忌吃
5985|14361|忌吃|忌吃
2209|14361|忌吃|忌吃
4926|15045|忌吃|忌吃
8472|16515|忌吃|忌吃
3096|14361|忌吃|忌吃
6972|14361|忌吃|忌吃
691|15820|忌吃|忌吃
5195|15045|忌吃|忌吃
7039|14973|忌吃|忌吃
8064|15587|忌吃|忌吃
8090|15290|忌吃|忌吃
6234|12950|忌吃|忌吃
3284|16596|忌吃|忌吃
8334|15943|忌吃|忌吃
1449|13321|忌吃|忌吃
261|15487|忌吃|忌吃
1765|14116|忌吃|忌吃
8366|13897|忌吃|忌吃
3568|13736|忌吃|忌吃
7971|15290|忌吃|忌吃
5508|15551|忌吃|忌吃
642|14361|忌吃|忌吃
1975|15510|忌吃|忌吃
2705|17464|忌吃|忌吃
3091|12800|忌吃|忌吃
2101|16596|忌吃|忌吃
5021|15475|忌吃|忌吃
3670|12753|忌吃|忌吃
4823|16596|忌吃|忌吃
5331|16851|忌吃|忌吃
2905|15482|忌吃|忌吃
6096|14361|忌吃|忌吃
6594|15551|忌吃|忌吃
7800|17333|忌吃|忌吃
6706|15482|忌吃|忌吃
1533|15743|忌吃|忌吃
8776|12753|忌吃|忌吃
8142|15066|忌吃|忌吃
7489|16676|忌吃|忌吃
6147|13155|忌吃|忌吃
7554|17333|忌吃|忌吃
3035|13897|忌吃|忌吃
1952|13214|忌吃|忌吃
1916|13155|忌吃|忌吃
8198|15475|忌吃|忌吃
3234|15475|忌吃|忌吃
5154|16851|忌吃|忌吃
2546|13155|忌吃|忌吃
4029|13897|忌吃|忌吃
3496|16596|忌吃|忌吃
4278|17307|忌吃|忌吃
6430|13155|忌吃|忌吃
7222|14973|忌吃|忌吃
2790|13897|忌吃|忌吃
5302|13963|忌吃|忌吃
3428|13321|忌吃|忌吃
1844|15943|忌吃|忌吃
6887|13214|忌吃|忌吃
608|15943|忌吃|忌吃
7098|17464|忌吃|忌吃
217|15510|忌吃|忌吃
3910|16596|忌吃|忌吃
5459|15551|忌吃|忌吃
22|15922|忌吃|忌吃
8804|14363|忌吃|忌吃
2061|15510|忌吃|忌吃
2955|16596|忌吃|忌吃
2452|14537|忌吃|忌吃
6001|13897|忌吃|忌吃
2039|13321|忌吃|忌吃
1610|13155|忌吃|忌吃
5609|15487|忌吃|忌吃
5740|14361|忌吃|忌吃
2922|14597|忌吃|忌吃
6123|15482|忌吃|忌吃
5723|13953|忌吃|忌吃
1133|13897|忌吃|忌吃
2885|13897|忌吃|忌吃
6953|13897|忌吃|忌吃
2125|16596|忌吃|忌吃
4578|14154|忌吃|忌吃
665|13897|忌吃|忌吃
2727|15482|忌吃|忌吃
1006|15510|忌吃|忌吃
5866|17452|忌吃|忌吃
12|15261|忌吃|忌吃
1517|13412|忌吃|忌吃
3233|17464|忌吃|忌吃
5300|13321|忌吃|忌吃
3708|17333|忌吃|忌吃
7966|15290|忌吃|忌吃
4286|15820|忌吃|忌吃
935|15487|忌吃|忌吃
6943|13897|忌吃|忌吃
3730|14361|忌吃|忌吃
2499|16596|忌吃|忌吃
540|14883|忌吃|忌吃
7667|14361|忌吃|忌吃
1743|15273|忌吃|忌吃
7815|13897|忌吃|忌吃
1280|15743|忌吃|忌吃
5425|15273|忌吃|忌吃
6486|16945|忌吃|忌吃
2634|16676|忌吃|忌吃
6262|13321|忌吃|忌吃
597|14361|忌吃|忌吃
5298|13051|忌吃|忌吃
5068|14361|忌吃|忌吃
267|15487|忌吃|忌吃
2909|13897|忌吃|忌吃
7889|13214|忌吃|忌吃
2430|15482|忌吃|忌吃
3121|14361|忌吃|忌吃
2636|13897|忌吃|忌吃
1101|16596|忌吃|忌吃
4812|15206|忌吃|忌吃
7112|16515|忌吃|忌吃
1127|15510|忌吃|忌吃
3958|17464|忌吃|忌吃
255|14361|忌吃|忌吃
135|13321|忌吃|忌吃
107|17053|忌吃|忌吃
44|16243|忌吃|忌吃
1277|13897|忌吃|忌吃
1634|13897|忌吃|忌吃
2767|17464|忌吃|忌吃
2009|13321|忌吃|忌吃
4262|16596|忌吃|忌吃
3255|16596|忌吃|忌吃
5411|14361|忌吃|忌吃
6637|15551|忌吃|忌吃
7024|16515|忌吃|忌吃
1345|14361|忌吃|忌吃
56|16243|忌吃|忌吃
3509|15206|忌吃|忌吃
5514|14154|忌吃|忌吃
8714|13897|忌吃|忌吃
802|15487|忌吃|忌吃
7618|13897|忌吃|忌吃
4602|13897|忌吃|忌吃
7376|13953|忌吃|忌吃
795|16596|忌吃|忌吃
7910|13214|忌吃|忌吃
3948|17464|忌吃|忌吃
108|17053|忌吃|忌吃
634|13897|忌吃|忌吃
1405|13897|忌吃|忌吃
4055|12911|忌吃|忌吃
757|14154|忌吃|忌吃
6514|13587|忌吃|忌吃
670|16758|忌吃|忌吃
7579|14363|忌吃|忌吃
7167|15355|忌吃|忌吃
8084|17336|忌吃|忌吃
6590|14361|忌吃|忌吃
1499|16596|忌吃|忌吃
2992|13897|忌吃|忌吃
5540|16596|忌吃|忌吃
1129|15206|忌吃|忌吃
646|15820|忌吃|忌吃
8012|14361|忌吃|忌吃
3522|15475|忌吃|忌吃
8010|13214|忌吃|忌吃
463|13767|忌吃|忌吃
1908|17464|忌吃|忌吃
7002|13786|忌吃|忌吃
5890|15045|忌吃|忌吃
4002|14328|忌吃|忌吃
3472|16596|忌吃|忌吃
6898|13214|忌吃|忌吃
448|16877|忌吃|忌吃
2989|15487|忌吃|忌吃
1773|16676|忌吃|忌吃
1737|15877|忌吃|忌吃
3505|13953|忌吃|忌吃
266|15510|忌吃|忌吃
1814|16596|忌吃|忌吃
5694|13214|忌吃|忌吃
7181|15519|忌吃|忌吃
4167|13321|忌吃|忌吃
5854|15206|忌吃|忌吃
4249|15820|忌吃|忌吃
3919|14361|忌吃|忌吃
3301|15487|忌吃|忌吃
1547|16596|忌吃|忌吃
4940|17307|忌吃|忌吃
5914|15248|忌吃|忌吃
7361|14537|忌吃|忌吃
1183|15512|忌吃|忌吃
1400|15743|忌吃|忌吃
7227|16708|忌吃|忌吃
4184|13897|忌吃|忌吃
1994|15475|忌吃|忌吃
3358|15475|忌吃|忌吃
7296|17333|忌吃|忌吃
1086|15943|忌吃|忌吃
6009|16254|忌吃|忌吃
8475|16196|忌吃|忌吃
7700|13214|忌吃|忌吃
4936|15475|忌吃|忌吃
8370|17464|忌吃|忌吃
3472|15475|忌吃|忌吃
5482|13214|忌吃|忌吃
4473|14361|忌吃|忌吃
7563|13897|忌吃|忌吃
497|13767|忌吃|忌吃
6714|12644|忌吃|忌吃
6419|13897|忌吃|忌吃
1267|13321|忌吃|忌吃
1882|13897|忌吃|忌吃
7638|13214|忌吃|忌吃
144|13050|忌吃|忌吃
1192|16596|忌吃|忌吃
7108|14361|忌吃|忌吃
3842|17307|忌吃|忌吃
3397|13963|忌吃|忌吃
777|13321|忌吃|忌吃
3437|14361|忌吃|忌吃
7172|14537|忌吃|忌吃
4771|14361|忌吃|忌吃
2573|16596|忌吃|忌吃
4653|13050|忌吃|忌吃
9|15551|忌吃|忌吃
590|14570|忌吃|忌吃
4117|13321|忌吃|忌吃
656|12753|忌吃|忌吃
4761|15206|忌吃|忌吃
6629|15206|忌吃|忌吃
509|15475|忌吃|忌吃
8806|16596|忌吃|忌吃
5161|15510|忌吃|忌吃
2388|14579|忌吃|忌吃
1835|13155|忌吃|忌吃
2607|15482|忌吃|忌吃
4756|16596|忌吃|忌吃
686|17336|忌吃|忌吃
5670|13214|忌吃|忌吃
5934|13876|忌吃|忌吃
7134|15482|忌吃|忌吃
1140|16945|忌吃|忌吃
1394|13897|忌吃|忌吃
601|15109|忌吃|忌吃
929|14361|忌吃|忌吃
5525|13870|忌吃|忌吃
3470|14361|忌吃|忌吃
2775|14361|忌吃|忌吃
6547|13897|忌吃|忌吃
4940|14308|忌吃|忌吃
2281|16676|忌吃|忌吃
591|12753|忌吃|忌吃
5046|16596|忌吃|忌吃
1347|14361|忌吃|忌吃
7176|12652|忌吃|忌吃
3445|14537|忌吃|忌吃
5248|14361|忌吃|忌吃
1882|13155|忌吃|忌吃
1154|15510|忌吃|忌吃
7280|13214|忌吃|忌吃
1079|13897|忌吃|忌吃
6890|16515|忌吃|忌吃
7591|14537|忌吃|忌吃
2644|16722|忌吃|忌吃
977|16596|忌吃|忌吃
4276|14361|忌吃|忌吃
1841|13155|忌吃|忌吃
2691|16596|忌吃|忌吃
2863|14361|忌吃|忌吃
4248|16596|忌吃|忌吃
5551|13321|忌吃|忌吃
6717|17333|忌吃|忌吃
4198|12753|忌吃|忌吃
8578|15290|忌吃|忌吃
3362|13321|忌吃|忌吃
6612|12898|忌吃|忌吃
318|14361|忌吃|忌吃
4487|15045|忌吃|忌吃
8045|17333|忌吃|忌吃
4054|13897|忌吃|忌吃
517|15487|忌吃|忌吃
4575|13155|忌吃|忌吃
8067|16515|忌吃|忌吃
1126|15510|忌吃|忌吃
5345|13155|忌吃|忌吃
716|15820|忌吃|忌吃
6484|16223|忌吃|忌吃
1359|14361|忌吃|忌吃
985|13321|忌吃|忌吃
3048|15482|忌吃|忌吃
4383|16851|忌吃|忌吃
8481|15510|忌吃|忌吃
2720|15475|忌吃|忌吃
6755|14973|忌吃|忌吃
4959|15820|忌吃|忌吃
1963|15510|忌吃|忌吃
7847|15510|忌吃|忌吃
1501|13412|忌吃|忌吃
3286|13897|忌吃|忌吃
6647|15943|忌吃|忌吃
1683|15487|忌吃|忌吃
4283|17222|忌吃|忌吃
7680|15066|忌吃|忌吃
5161|13321|忌吃|忌吃
1333|13897|忌吃|忌吃
2387|16722|忌吃|忌吃
6192|14361|忌吃|忌吃
2838|14361|忌吃|忌吃
3180|17464|忌吃|忌吃
287|14585|忌吃|忌吃
880|14361|忌吃|忌吃
1097|15519|忌吃|忌吃
1259|13321|忌吃|忌吃
7658|14363|忌吃|忌吃
8271|13736|忌吃|忌吃
4519|13897|忌吃|忌吃
722|16596|忌吃|忌吃
3363|17464|忌吃|忌吃
4925|17307|忌吃|忌吃
7723|14363|忌吃|忌吃
1892|17464|忌吃|忌吃
1948|17464|忌吃|忌吃
7050|16515|忌吃|忌吃
1702|13214|忌吃|忌吃
5307|15475|忌吃|忌吃
7808|17333|忌吃|忌吃
7140|17333|忌吃|忌吃
1074|13897|忌吃|忌吃
6414|16223|忌吃|忌吃
6365|13897|忌吃|忌吃
2101|17464|忌吃|忌吃
5260|13897|忌吃|忌吃
6368|14579|忌吃|忌吃
823|17336|忌吃|忌吃
1119|13897|忌吃|忌吃
8237|14361|忌吃|忌吃
355|13897|忌吃|忌吃
5762|14605|忌吃|忌吃
7504|16708|忌吃|忌吃
1293|16596|忌吃|忌吃
321|14361|忌吃|忌吃
8806|14363|忌吃|忌吃
1893|13321|忌吃|忌吃
3773|17307|忌吃|忌吃
4145|14361|忌吃|忌吃
840|17464|忌吃|忌吃
6728|15943|忌吃|忌吃
790|17333|忌吃|忌吃
4592|15820|忌吃|忌吃
3141|14361|忌吃|忌吃
4613|13897|忌吃|忌吃
5069|16596|忌吃|忌吃
1678|13897|忌吃|忌吃
5893|15820|忌吃|忌吃
2314|13339|忌吃|忌吃
6295|15943|忌吃|忌吃
2655|13321|忌吃|忌吃
6972|12644|忌吃|忌吃
6543|15551|忌吃|忌吃
7444|14537|忌吃|忌吃
4948|13051|忌吃|忌吃
1593|14537|忌吃|忌吃
1612|14361|忌吃|忌吃
5032|17307|忌吃|忌吃
5496|16596|忌吃|忌吃
349|15510|忌吃|忌吃
1852|17464|忌吃|忌吃
3111|15475|忌吃|忌吃
3982|16851|忌吃|忌吃
517|13897|忌吃|忌吃
1585|14537|忌吃|忌吃
2847|14361|忌吃|忌吃
1890|14973|忌吃|忌吃
2132|13897|忌吃|忌吃
961|13321|忌吃|忌吃
2682|15996|忌吃|忌吃
3699|16851|忌吃|忌吃
1198|13214|忌吃|忌吃
4239|17333|忌吃|忌吃
4451|15510|忌吃|忌吃
2523|15892|忌吃|忌吃
5490|15487|忌吃|忌吃
411|15487|忌吃|忌吃
1505|16596|忌吃|忌吃
2727|13897|忌吃|忌吃
8140|16708|忌吃|忌吃
783|13321|忌吃|忌吃
5547|15022|忌吃|忌吃
6800|13214|忌吃|忌吃
3992|15475|忌吃|忌吃
352|14210|忌吃|忌吃
2772|16303|忌吃|忌吃
6509|15877|忌吃|忌吃
7509|13897|忌吃|忌吃
1830|13214|忌吃|忌吃
8084|12753|忌吃|忌吃
4937|15820|忌吃|忌吃
379|15487|忌吃|忌吃
2818|16851|忌吃|忌吃
5787|16026|忌吃|忌吃
5743|13214|忌吃|忌吃
6711|14361|忌吃|忌吃
224|16596|忌吃|忌吃
5131|13155|忌吃|忌吃
1441|15482|忌吃|忌吃
3181|12800|忌吃|忌吃
6466|13897|忌吃|忌吃
2674|16676|忌吃|忌吃
3184|14308|忌吃|忌吃
7373|14537|忌吃|忌吃
8202|17333|忌吃|忌吃
6034|15996|忌吃|忌吃
4627|12911|忌吃|忌吃
392|13767|忌吃|忌吃
942|15510|忌吃|忌吃
3082|13897|忌吃|忌吃
6423|14579|忌吃|忌吃
610|13897|忌吃|忌吃
5796|13897|忌吃|忌吃
7896|13897|忌吃|忌吃
2257|13155|忌吃|忌吃
5376|13155|忌吃|忌吃
6129|14361|忌吃|忌吃
82|13953|忌吃|忌吃
6598|15248|忌吃|忌吃
7096|16515|忌吃|忌吃
7413|15864|忌吃|忌吃
581|13155|忌吃|忌吃
6631|13897|忌吃|忌吃
798|17333|忌吃|忌吃
6238|14579|忌吃|忌吃
331|13897|忌吃|忌吃
1589|15487|忌吃|忌吃
2752|16676|忌吃|忌吃
5216|13897|忌吃|忌吃
2254|15045|忌吃|忌吃
2307|13897|忌吃|忌吃
4002|17307|忌吃|忌吃
669|14361|忌吃|忌吃
7507|13897|忌吃|忌吃
8412|14308|忌吃|忌吃
4519|17307|忌吃|忌吃
2586|16596|忌吃|忌吃
8368|16515|忌吃|忌吃
7350|13953|忌吃|忌吃
4361|15487|忌吃|忌吃
1536|13321|忌吃|忌吃
4235|12753|忌吃|忌吃
1780|13897|忌吃|忌吃
7989|13214|忌吃|忌吃
1193|13347|忌吃|忌吃
2128|16596|忌吃|忌吃
1381|14363|忌吃|忌吃
2204|16596|忌吃|忌吃
104|16243|忌吃|忌吃
1796|15487|忌吃|忌吃
3301|16676|忌吃|忌吃
6908|14361|忌吃|忌吃
2238|13897|忌吃|忌吃
5468|16223|忌吃|忌吃
5761|13214|忌吃|忌吃
8746|13050|忌吃|忌吃
2627|16515|忌吃|忌吃
271|13897|忌吃|忌吃
3310|17464|忌吃|忌吃
8385|13876|忌吃|忌吃
8747|15510|忌吃|忌吃
233|17078|忌吃|忌吃
1954|16596|忌吃|忌吃
3151|15355|忌吃|忌吃
8648|15587|忌吃|忌吃
7485|16253|忌吃|忌吃
5598|15045|忌吃|忌吃
6048|14537|忌吃|忌吃
6132|16223|忌吃|忌吃
1743|13897|忌吃|忌吃
6260|12652|忌吃|忌吃
4611|12911|忌吃|忌吃
400|16708|忌吃|忌吃
961|15510|忌吃|忌吃
3046|13897|忌吃|忌吃
5243|16851|忌吃|忌吃
7112|13214|忌吃|忌吃
3391|15487|忌吃|忌吃
5210|17307|忌吃|忌吃
7256|13953|忌吃|忌吃
2378|13214|忌吃|忌吃
4997|13897|忌吃|忌吃
1534|16596|忌吃|忌吃
5279|17307|忌吃|忌吃
6198|15219|忌吃|忌吃
3085|15482|忌吃|忌吃
8685|17333|忌吃|忌吃
5130|16851|忌吃|忌吃
483|13897|忌吃|忌吃
1320|16596|忌吃|忌吃
1136|13786|忌吃|忌吃
631|15743|忌吃|忌吃
2088|15475|忌吃|忌吃
1059|17333|忌吃|忌吃
1655|15487|忌吃|忌吃
4760|15820|忌吃|忌吃
4555|16851|忌吃|忌吃
1652|15487|忌吃|忌吃
4699|15206|忌吃|忌吃
2438|14064|忌吃|忌吃
2445|14007|忌吃|忌吃
2066|15475|忌吃|忌吃
1589|13155|忌吃|忌吃
4916|15045|忌吃|忌吃
7604|15510|忌吃|忌吃
3715|12753|忌吃|忌吃
3232|16676|忌吃|忌吃
1788|14116|忌吃|忌吃
7684|16389|忌吃|忌吃
2886|15864|忌吃|忌吃
5206|14361|忌吃|忌吃
1864|13155|忌吃|忌吃
1780|13155|忌吃|忌吃
930|13897|忌吃|忌吃
7471|14537|忌吃|忌吃
291|14328|忌吃|忌吃
3656|13786|忌吃|忌吃
6526|15022|忌吃|忌吃
2174|17464|忌吃|忌吃
6292|12981|忌吃|忌吃
8737|13897|忌吃|忌吃
3683|15206|忌吃|忌吃
7251|16708|忌吃|忌吃
