creationdate:LONG|:START_ID(Person)|:END_ID(Tag)
1277827547294|4398046511602|1644
1277827547294|4398046511602|2008
1277827547294|4398046511602|2076
1277827547294|4398046511602|2082
1277827547294|4398046511602|2112
1277827547294|4398046511602|2873
1277827547294|4398046511602|2880
1277827547294|4398046511602|3103
1277827547294|4398046511602|5192
1277827547294|4398046511602|7001
1277827547294|4398046511602|9824
1277827547294|4398046511602|11428
1277827547294|4398046511602|13151
1273778449953|4398046511608|279
1273778449953|4398046511608|472
1273778449953|4398046511608|781
1273778449953|4398046511608|1530
1273778449953|4398046511608|2832
1273778449953|4398046511608|2959
1273778449953|4398046511608|2962
1273778449953|4398046511608|3059
1273778449953|4398046511608|6981
1273778449953|4398046511608|7523
1273311429729|4398046511613|590
1273311429729|4398046511613|1181
1273311429729|4398046511613|1183
1273311429729|4398046511613|1670
1273311429729|4398046511613|2065
1273311429729|4398046511613|2999
1273311429729|4398046511613|6397
1273311429729|4398046511613|6993
1273311429729|4398046511613|7509
1273436919124|4398046511652|62
1273436919124|4398046511652|522
1273436919124|4398046511652|1667
1273436919124|4398046511652|1670
1273436919124|4398046511652|1764
1273436919124|4398046511652|1910
1273436919124|4398046511652|1940
1273436919124|4398046511652|2039
1273436919124|4398046511652|2781
1273436919124|4398046511652|2788
1273436919124|4398046511652|2799
1273436919124|4398046511652|2801
1273436919124|4398046511652|2844
1273436919124|4398046511652|2857
1273436919124|4398046511652|2976
1273436919124|4398046511652|3081
1273436919124|4398046511652|3108
1273436919124|4398046511652|5753
1273436919124|4398046511652|6175
1273436919124|4398046511652|6559
1273436919124|4398046511652|6982
1273436919124|4398046511652|7025
1273436919124|4398046511652|7335
1273436919124|4398046511652|7342
1273436919124|4398046511652|7516
1273436919124|4398046511652|7594
1273436919124|4398046511652|7604
1273436919124|4398046511652|7846
1273436919124|4398046511652|7857
1273436919124|4398046511652|8375
1273436919124|4398046511652|9188
1273436919124|4398046511652|12002
1274800556749|4398046511661|565
1274800556749|4398046511661|595
1274800556749|4398046511661|776
1274800556749|4398046511661|780
1274800556749|4398046511661|782
1274800556749|4398046511661|804
1274800556749|4398046511661|808
1274800556749|4398046511661|1170
1274800556749|4398046511661|1183
1274800556749|4398046511661|1454
1274800556749|4398046511661|1532
1274800556749|4398046511661|1546
1274800556749|4398046511661|1673
1274800556749|4398046511661|1767
1274800556749|4398046511661|1908
1274800556749|4398046511661|1984
1274800556749|4398046511661|1986
1274800556749|4398046511661|2057
1274800556749|4398046511661|2089
1274800556749|4398046511661|2092
1274800556749|4398046511661|2779
1274800556749|4398046511661|2791
1274800556749|4398046511661|2792
1274800556749|4398046511661|2805
1274800556749|4398046511661|2815
1274800556749|4398046511661|2839
1274800556749|4398046511661|2841
1274800556749|4398046511661|2846
1274800556749|4398046511661|2855
1274800556749|4398046511661|2883
1274800556749|4398046511661|2903
1274800556749|4398046511661|2907
1274800556749|4398046511661|2930
1274800556749|4398046511661|2935
1274800556749|4398046511661|2941
1274800556749|4398046511661|2948
1274800556749|4398046511661|2953
1274800556749|4398046511661|2973
1274800556749|4398046511661|2978
1274800556749|4398046511661|2989
1274800556749|4398046511661|2991
1274800556749|4398046511661|2992
1274800556749|4398046511661|3001
1274800556749|4398046511661|3011
1274800556749|4398046511661|3024
1274800556749|4398046511661|3039
1274800556749|4398046511661|3047
1274800556749|4398046511661|3054
1274800556749|4398046511661|3056
1274800556749|4398046511661|3059
1274800556749|4398046511661|3083
1274800556749|4398046511661|3105
1274800556749|4398046511661|4844
1274800556749|4398046511661|4962
1274800556749|4398046511661|5063
1274800556749|4398046511661|5114
1274800556749|4398046511661|5142
1274800556749|4398046511661|5153
1274800556749|4398046511661|5450
1274800556749|4398046511661|5500
1274800556749|4398046511661|6363
1274800556749|4398046511661|6413
1274800556749|4398046511661|6945
1274800556749|4398046511661|6981
1274800556749|4398046511661|6999
1274800556749|4398046511661|7534
1274800556749|4398046511661|7672
1274800556749|4398046511661|8443
1274800556749|4398046511661|8448
1274800556749|4398046511661|9040
1274800556749|4398046511661|10187
1274800556749|4398046511661|10377
1274800556749|4398046511661|10449
1274800556749|4398046511661|11035
1274800556749|4398046511661|11541
1274800556749|4398046511661|11564
1274800556749|4398046511661|12659
1274800556749|4398046511661|13310
1276764590604|4398046511689|1911
1275897996164|4398046511727|339
1273594411139|4398046511748|1406
1273594411139|4398046511748|2014
1273594411139|4398046511748|2089
1273594411139|4398046511748|5314
1272950782332|4398046511802|414
1272950782332|4398046511802|2779
1272950782332|4398046511802|5981
1276698372586|4398046511851|565
1276698372586|4398046511851|788
1276698372586|4398046511851|1164
1276698372586|4398046511851|1180
1276698372586|4398046511851|1192
1276698372586|4398046511851|1548
1276698372586|4398046511851|1985
1276698372586|4398046511851|1986
1276698372586|4398046511851|1992
1276698372586|4398046511851|2051
1276698372586|4398046511851|2092
1276698372586|4398046511851|2102
1276698372586|4398046511851|2109
1276698372586|4398046511851|2784
1276698372586|4398046511851|2803
1276698372586|4398046511851|2879
1276698372586|4398046511851|4849
1276698372586|4398046511851|5108
1276698372586|4398046511851|7015
1276698372586|4398046511851|7514
1276698372586|4398046511851|7596
1276698372586|4398046511851|9063
1276698372586|4398046511851|9177
1276698372586|4398046511851|11625
1277366067514|4398046511867|284
1277366067514|4398046511867|568
1277366067514|4398046511867|577
1277366067514|4398046511867|790
1277366067514|4398046511867|806
1277366067514|4398046511867|976
1277366067514|4398046511867|1401
1277366067514|4398046511867|1679
1277366067514|4398046511867|1767
1277366067514|4398046511867|1769
1277366067514|4398046511867|1984
1277366067514|4398046511867|2001
1277366067514|4398046511867|2028
1277366067514|4398046511867|2061
1277366067514|4398046511867|2064
1277366067514|4398046511867|2089
1277366067514|4398046511867|2787
1277366067514|4398046511867|2792
1277366067514|4398046511867|2801
1277366067514|4398046511867|2805
1277366067514|4398046511867|2806
1277366067514|4398046511867|2814
1277366067514|4398046511867|2823
1277366067514|4398046511867|2826
1277366067514|4398046511867|2836
1277366067514|4398046511867|2839
1277366067514|4398046511867|2847
1277366067514|4398046511867|2862
1277366067514|4398046511867|2884
1277366067514|4398046511867|2898
1277366067514|4398046511867|2902
1277366067514|4398046511867|2933
1277366067514|4398046511867|3000
1277366067514|4398046511867|3047
1277366067514|4398046511867|3071
1277366067514|4398046511867|4953
1277366067514|4398046511867|5126
1277366067514|4398046511867|6368
1277366067514|4398046511867|7025
1277366067514|4398046511867|7534
1277366067514|4398046511867|9058
1277366067514|4398046511867|9076
1277366067514|4398046511867|9170
1277366067514|4398046511867|11141
1277366067514|4398046511867|13857
1273667819435|4398046511870|6
1273667819435|4398046511870|205
1273667819435|4398046511870|578
1273667819435|4398046511870|594
1273667819435|4398046511870|775
1273667819435|4398046511870|781
1273667819435|4398046511870|1173
1273667819435|4398046511870|1177
1273667819435|4398046511870|1180
1273667819435|4398046511870|1185
1273667819435|4398046511870|1186
1273667819435|4398046511870|1615
1273667819435|4398046511870|1758
1273667819435|4398046511870|1995
1273667819435|4398046511870|2067
1273667819435|4398046511870|2838
1273667819435|4398046511870|2925
1273667819435|4398046511870|2960
1273667819435|4398046511870|2991
1273667819435|4398046511870|4847
1273667819435|4398046511870|5062
1273667819435|4398046511870|5132
1273667819435|4398046511870|5191
1273667819435|4398046511870|6413
1273667819435|4398046511870|6938
1273667819435|4398046511870|6945
1273667819435|4398046511870|7380
1273667819435|4398046511870|9174
1273667819435|4398046511870|11375
1273667819435|4398046511870|11379
1273667819435|4398046511870|11408
1273667819435|4398046511870|12002
1277723641202|4398046511908|138
1277723641202|4398046511908|141
1277723641202|4398046511908|565
1277723641202|4398046511908|779
1277723641202|4398046511908|1425
1277723641202|4398046511908|2839
1277723641202|4398046511908|6892
1277723641202|4398046511908|8812
1277723641202|4398046511908|9013
1277723641202|4398046511908|12416
1274275003922|4398046511926|596
1274275003922|4398046511926|777
1274275003922|4398046511926|780
1274275003922|4398046511926|788
1274275003922|4398046511926|1175
1274275003922|4398046511926|1179
1274275003922|4398046511926|1186
1274275003922|4398046511926|1403
1274275003922|4398046511926|1450
1274275003922|4398046511926|1548
1274275003922|4398046511926|1863
1274275003922|4398046511926|1911
1274275003922|4398046511926|1995
1274275003922|4398046511926|2034
1274275003922|4398046511926|2048
1274275003922|4398046511926|2065
1274275003922|4398046511926|2067
1274275003922|4398046511926|2083
1274275003922|4398046511926|2085
1274275003922|4398046511926|2122
1274275003922|4398046511926|2786
1274275003922|4398046511926|2797
1274275003922|4398046511926|2818
1274275003922|4398046511926|5063
1274275003922|4398046511926|6400
1274275003922|4398046511926|7510
1274275003922|4398046511926|7511
1274275003922|4398046511926|7543
1274275003922|4398046511926|7553
1274275003922|4398046511926|9063
1274275003922|4398046511926|9170
1274275003922|4398046511926|11995
1274275003922|4398046511926|13815
1274275003922|4398046511926|15857
1275403315597|4398046511930|9
1275403315597|4398046511930|58
1275403315597|4398046511930|61
1275403315597|4398046511930|138
1275403315597|4398046511930|280
1275403315597|4398046511930|543
1275403315597|4398046511930|580
1275403315597|4398046511930|592
1275403315597|4398046511930|775
1275403315597|4398046511930|1028
1275403315597|4398046511930|1152
1275403315597|4398046511930|1153
1275403315597|4398046511930|1154
1275403315597|4398046511930|1545
1275403315597|4398046511930|1667
1275403315597|4398046511930|1671
1275403315597|4398046511930|1753
1275403315597|4398046511930|1953
1275403315597|4398046511930|1985
1275403315597|4398046511930|2009
1275403315597|4398046511930|2053
1275403315597|4398046511930|2063
1275403315597|4398046511930|2777
1275403315597|4398046511930|2778
1275403315597|4398046511930|2779
1275403315597|4398046511930|2780
1275403315597|4398046511930|2781
1275403315597|4398046511930|2790
1275403315597|4398046511930|2793
1275403315597|4398046511930|2799
1275403315597|4398046511930|2816
1275403315597|4398046511930|2952
1275403315597|4398046511930|3035
1275403315597|4398046511930|3085
1275403315597|4398046511930|5062
1275403315597|4398046511930|5116
1275403315597|4398046511930|5127
1275403315597|4398046511930|5132
1275403315597|4398046511930|6962
1275403315597|4398046511930|6993
1275403315597|4398046511930|7517
1275403315597|4398046511930|7523
1275403315597|4398046511930|7547
1275403315597|4398046511930|7604
1275403315597|4398046511930|9195
1275403315597|4398046511930|9209
1275403315597|4398046511930|9474
1275403315597|4398046511930|10037
1275403315597|4398046511930|11250
1274871936201|4398046511934|138
1274871936201|4398046511934|146
1274871936201|4398046511934|523
1274871936201|4398046511934|1170
1274871936201|4398046511934|1403
1274871936201|4398046511934|1758
1274871936201|4398046511934|1952
1274871936201|4398046511934|2018
1274871936201|4398046511934|2026
1274871936201|4398046511934|2047
1274871936201|4398046511934|2083
1274871936201|4398046511934|2104
1274871936201|4398046511934|2794
1274871936201|4398046511934|2801
1274871936201|4398046511934|2815
1274871936201|4398046511934|2900
1274871936201|4398046511934|2932
1274871936201|4398046511934|2937
1274871936201|4398046511934|2958
1274871936201|4398046511934|3056
1274871936201|4398046511934|3080
1274871936201|4398046511934|4849
1274871936201|4398046511934|5010
1274871936201|4398046511934|5085
1274871936201|4398046511934|5161
1274871936201|4398046511934|5184
1274871936201|4398046511934|6400
1274871936201|4398046511934|7380
1274871936201|4398046511934|7509
1274871936201|4398046511934|8099
1274871936201|4398046511934|8580
1274871936201|4398046511934|9209
1274871936201|4398046511934|9595
1274871936201|4398046511934|9960
1278191876525|4398046511938|294
1278191876525|4398046511938|523
1278191876525|4398046511938|565
1278191876525|4398046511938|568
1278191876525|4398046511938|786
1278191876525|4398046511938|805
1278191876525|4398046511938|973
1278191876525|4398046511938|1172
1278191876525|4398046511938|1451
1278191876525|4398046511938|1614
1278191876525|4398046511938|1766
1278191876525|4398046511938|1863
1278191876525|4398046511938|1940
1278191876525|4398046511938|1984
1278191876525|4398046511938|1992
1278191876525|4398046511938|1994
1278191876525|4398046511938|1995
1278191876525|4398046511938|2051
1278191876525|4398046511938|2083
1278191876525|4398046511938|2797
1278191876525|4398046511938|2814
1278191876525|4398046511938|5063
1278191876525|4398046511938|5127
1278191876525|4398046511938|6409
1278191876525|4398046511938|6413
1278191876525|4398046511938|7543
1278191876525|4398046511938|7555
1278191876525|4398046511938|9474
1278191876525|4398046511938|11376
1278191876525|4398046511938|11577
1278191876525|4398046511938|11695
1278191876525|4398046511938|13816
1278191876525|4398046511938|13866
1276889847295|4398046511989|243
1276889847295|4398046511989|570
1276889847295|4398046511989|1153
1276889847295|4398046511989|1170
1276889847295|4398046511989|1451
1276889847295|4398046511989|1615
1276889847295|4398046511989|1749
1276889847295|4398046511989|1759
1276889847295|4398046511989|1984
1276889847295|4398046511989|2016
1276889847295|4398046511989|2052
1276889847295|4398046511989|2777
1276889847295|4398046511989|2788
1276889847295|4398046511989|2817
1276889847295|4398046511989|2836
1276889847295|4398046511989|2894
1276889847295|4398046511989|2897
1276889847295|4398046511989|2930
1276889847295|4398046511989|2959
1276889847295|4398046511989|3060
1276889847295|4398046511989|3066
1276889847295|4398046511989|5262
1276889847295|4398046511989|6412
1276889847295|4398046511989|6646
1276889847295|4398046511989|6940
1276889847295|4398046511989|6945
1276889847295|4398046511989|6989
1276889847295|4398046511989|7582
1276889847295|4398046511989|9363
1276889847295|4398046511989|9414
1276889847295|4398046511989|10405
1276889847295|4398046511989|11086
1276889847295|4398046511989|14846
1274971845723|4398046512008|277
1274971845723|4398046512008|279
1274971845723|4398046512008|284
1274971845723|4398046512008|285
1274971845723|4398046512008|441
1274971845723|4398046512008|1421
1274971845723|4398046512008|1761
1274971845723|4398046512008|2019
1274971845723|4398046512008|2035
1274971845723|4398046512008|2042
1274971845723|4398046512008|2783
1274971845723|4398046512008|2787
1274971845723|4398046512008|2800
1274971845723|4398046512008|2808
1274971845723|4398046512008|2817
1274971845723|4398046512008|2831
1274971845723|4398046512008|2835
1274971845723|4398046512008|2854
1274971845723|4398046512008|2877
1274971845723|4398046512008|2901
1274971845723|4398046512008|2944
1274971845723|4398046512008|2975
1274971845723|4398046512008|3006
1274971845723|4398046512008|3039
1274971845723|4398046512008|3058
1274971845723|4398046512008|3090
1274971845723|4398046512008|3103
1274971845723|4398046512008|5085
1274971845723|4398046512008|5116
1274971845723|4398046512008|5152
1274971845723|4398046512008|5156
1274971845723|4398046512008|5218
1274971845723|4398046512008|5307
1274971845723|4398046512008|5446
1274971845723|4398046512008|5457
1274971845723|4398046512008|5475
1274971845723|4398046512008|5509
1274971845723|4398046512008|5542
1274971845723|4398046512008|5546
1274971845723|4398046512008|5639
1274971845723|4398046512008|5953
1274971845723|4398046512008|6042
1274971845723|4398046512008|6457
1274971845723|4398046512008|6478
1274971845723|4398046512008|6497
1274971845723|4398046512008|6508
1274971845723|4398046512008|6540
1274971845723|4398046512008|6591
1274971845723|4398046512008|6795
1274971845723|4398046512008|6931
1274971845723|4398046512008|6990
1274971845723|4398046512008|7039
1274971845723|4398046512008|7207
1274971845723|4398046512008|7395
1274971845723|4398046512008|7545
1274971845723|4398046512008|7699
1274971845723|4398046512008|7803
1274971845723|4398046512008|8198
1274971845723|4398046512008|8675
1274971845723|4398046512008|8705
1274971845723|4398046512008|8839
1274971845723|4398046512008|8900
1274971845723|4398046512008|8936
1274971845723|4398046512008|9435
1274971845723|4398046512008|9534
1274971845723|4398046512008|9660
1274971845723|4398046512008|9843
1274971845723|4398046512008|9844
1274971845723|4398046512008|10165
1274971845723|4398046512008|10324
1274971845723|4398046512008|10510
1274971845723|4398046512008|10806
1274971845723|4398046512008|13366
1274971845723|4398046512008|13571
1274971845723|4398046512008|14041
1274971845723|4398046512008|14167
1274971845723|4398046512008|14496
1274971845723|4398046512008|15083
1276161298206|4398046512012|6
1276161298206|4398046512012|282
1276161298206|4398046512012|543
1276161298206|4398046512012|544
1276161298206|4398046512012|565
1276161298206|4398046512012|568
1276161298206|4398046512012|578
1276161298206|4398046512012|974
1276161298206|4398046512012|1153
1276161298206|4398046512012|1154
1276161298206|4398046512012|1410
1276161298206|4398046512012|1533
1276161298206|4398046512012|1667
1276161298206|4398046512012|1941
1276161298206|4398046512012|1985
1276161298206|4398046512012|1994
1276161298206|4398046512012|1998
1276161298206|4398046512012|2114
1276161298206|4398046512012|2778
1276161298206|4398046512012|2779
1276161298206|4398046512012|2780
1276161298206|4398046512012|2785
1276161298206|4398046512012|2790
1276161298206|4398046512012|2792
1276161298206|4398046512012|2793
1276161298206|4398046512012|2934
1276161298206|4398046512012|2953
1276161298206|4398046512012|3019
1276161298206|4398046512012|3035
1276161298206|4398046512012|3047
1276161298206|4398046512012|5142
1276161298206|4398046512012|5176
1276161298206|4398046512012|6400
1276161298206|4398046512012|6406
1276161298206|4398046512012|6945
1276161298206|4398046512012|6962
1276161298206|4398046512012|6991
1276161298206|4398046512012|7005
1276161298206|4398046512012|7033
1276161298206|4398046512012|7509
1276161298206|4398046512012|7547
1276161298206|4398046512012|9036
1276161298206|4398046512012|9095
1276161298206|4398046512012|9195
1276161298206|4398046512012|9474
1276161298206|4398046512012|9477
1274176484340|4398046512103|138
1274176484340|4398046512103|778
1274176484340|4398046512103|780
1274176484340|4398046512103|781
1274176484340|4398046512103|786
1274176484340|4398046512103|803
1274176484340|4398046512103|806
1274176484340|4398046512103|1176
1274176484340|4398046512103|1206
1274176484340|4398046512103|1415
1274176484340|4398046512103|1421
1274176484340|4398046512103|1450
1274176484340|4398046512103|1667
1274176484340|4398046512103|1669
1274176484340|4398046512103|1674
1274176484340|4398046512103|1766
1274176484340|4398046512103|1863
1274176484340|4398046512103|1991
1274176484340|4398046512103|2014
1274176484340|4398046512103|2071
1274176484340|4398046512103|2095
1274176484340|4398046512103|2096
1274176484340|4398046512103|2777
1274176484340|4398046512103|2779
1274176484340|4398046512103|2783
1274176484340|4398046512103|2799
1274176484340|4398046512103|2805
1274176484340|4398046512103|2839
1274176484340|4398046512103|2845
1274176484340|4398046512103|2886
1274176484340|4398046512103|2935
1274176484340|4398046512103|2963
1274176484340|4398046512103|5056
1274176484340|4398046512103|5118
1274176484340|4398046512103|5191
1274176484340|4398046512103|6971
1274176484340|4398046512103|7405
1274176484340|4398046512103|9272
1274176484340|4398046512103|9422
1274176484340|4398046512103|10434
1274176484340|4398046512103|11194
1274176484340|4398046512103|11380
1274176484340|4398046512103|11875
1274176484340|4398046512103|13816
1277213100598|4398046512107|774
1277213100598|4398046512107|775
1277213100598|4398046512107|977
1277213100598|4398046512107|1668
1277213100598|4398046512107|1681
1277213100598|4398046512107|1732
1277213100598|4398046512107|1764
1277213100598|4398046512107|1985
1277213100598|4398046512107|1988
1277213100598|4398046512107|2040
1277213100598|4398046512107|2116
1277213100598|4398046512107|2786
1277213100598|4398046512107|2797
1277213100598|4398046512107|2801
1277213100598|4398046512107|2855
1277213100598|4398046512107|2943
1277213100598|4398046512107|3005
1277213100598|4398046512107|3006
1277213100598|4398046512107|6365
1277213100598|4398046512107|6413
1277213100598|4398046512107|7590
1277213100598|4398046512107|7598
1277213100598|4398046512107|11815
1273538030179|4398046512126|449
1273538030179|4398046512126|573
1273538030179|4398046512126|777
1273538030179|4398046512126|1153
1273538030179|4398046512126|1170
1273538030179|4398046512126|1171
1273538030179|4398046512126|1667
1273538030179|4398046512126|1758
1273538030179|4398046512126|1759
1273538030179|4398046512126|1765
1273538030179|4398046512126|1999
1273538030179|4398046512126|2005
1273538030179|4398046512126|2043
1273538030179|4398046512126|2070
1273538030179|4398046512126|2102
1273538030179|4398046512126|2105
1273538030179|4398046512126|2778
1273538030179|4398046512126|2781
1273538030179|4398046512126|2794
1273538030179|4398046512126|2870
1273538030179|4398046512126|3056
1273538030179|4398046512126|3060
1273538030179|4398046512126|4844
1273538030179|4398046512126|5115
1273538030179|4398046512126|5159
1273538030179|4398046512126|6945
1273538030179|4398046512126|9333
1273538030179|4398046512126|11655
1273431100803|4398046512138|149
1273431100803|4398046512138|589
1273431100803|4398046512138|775
1273431100803|4398046512138|974
1273431100803|4398046512138|976
1273431100803|4398046512138|1027
1273431100803|4398046512138|1171
1273431100803|4398046512138|1177
1273431100803|4398046512138|1189
1273431100803|4398046512138|1200
1273431100803|4398046512138|1410
1273431100803|4398046512138|1418
1273431100803|4398046512138|1614
1273431100803|4398046512138|1616
1273431100803|4398046512138|1667
1273431100803|4398046512138|1908
1273431100803|4398046512138|1992
1273431100803|4398046512138|1998
1273431100803|4398046512138|2001
1273431100803|4398046512138|2008
1273431100803|4398046512138|2031
1273431100803|4398046512138|2039
1273431100803|4398046512138|2046
1273431100803|4398046512138|2067
1273431100803|4398046512138|2094
1273431100803|4398046512138|2114
1273431100803|4398046512138|2777
1273431100803|4398046512138|2778
1273431100803|4398046512138|2799
1273431100803|4398046512138|2801
1273431100803|4398046512138|2810
1273431100803|4398046512138|2825
1273431100803|4398046512138|2827
1273431100803|4398046512138|2870
1273431100803|4398046512138|2889
1273431100803|4398046512138|2903
1273431100803|4398046512138|2904
1273431100803|4398046512138|2907
1273431100803|4398046512138|3012
1273431100803|4398046512138|3043
1273431100803|4398046512138|3049
1273431100803|4398046512138|3055
1273431100803|4398046512138|3057
1273431100803|4398046512138|3104
1273431100803|4398046512138|5152
1273431100803|4398046512138|5174
1273431100803|4398046512138|5191
1273431100803|4398046512138|5628
1273431100803|4398046512138|6405
1273431100803|4398046512138|6457
1273431100803|4398046512138|6604
1273431100803|4398046512138|6666
1273431100803|4398046512138|7511
1273431100803|4398046512138|7523
1273431100803|4398046512138|7552
1273431100803|4398046512138|7564
1273431100803|4398046512138|8952
1273431100803|4398046512138|9086
1273431100803|4398046512138|9097
1273431100803|4398046512138|10037
1273431100803|4398046512138|10714
1273431100803|4398046512138|11371
1273431100803|4398046512138|11622
1273431100803|4398046512138|11745
1273431100803|4398046512138|12002
1273431100803|4398046512138|12695
1273431100803|4398046512138|15309
1273664320357|4398046512139|565
1273664320357|4398046512139|1173
1273664320357|4398046512139|1181
1273664320357|4398046512139|1676
1273664320357|4398046512139|1747
1273664320357|4398046512139|1762
1273664320357|4398046512139|2028
1273664320357|4398046512139|2072
1273664320357|4398046512139|2093
1273664320357|4398046512139|2783
1273664320357|4398046512139|6397
1273664320357|4398046512139|6405
1273664320357|4398046512139|6980
1273664320357|4398046512139|8384
1273664320357|4398046512139|9293
1273664320357|4398046512139|9474
1273664320357|4398046512139|11687
1273664320357|4398046512139|12670
1274227065316|4398046512158|141
1274227065316|4398046512158|294
1274227065316|4398046512158|418
1274227065316|4398046512158|468
1274227065316|4398046512158|566
1274227065316|4398046512158|591
1274227065316|4398046512158|774
1274227065316|4398046512158|775
1274227065316|4398046512158|791
1274227065316|4398046512158|792
1274227065316|4398046512158|973
1274227065316|4398046512158|977
1274227065316|4398046512158|1170
1274227065316|4398046512158|1171
1274227065316|4398046512158|1181
1274227065316|4398046512158|1182
1274227065316|4398046512158|1185
1274227065316|4398046512158|1187
1274227065316|4398046512158|1188
1274227065316|4398046512158|1197
1274227065316|4398046512158|1451
1274227065316|4398046512158|1614
1274227065316|4398046512158|1670
1274227065316|4398046512158|1857
1274227065316|4398046512158|1863
1274227065316|4398046512158|1984
1274227065316|4398046512158|1985
1274227065316|4398046512158|1989
1274227065316|4398046512158|1993
1274227065316|4398046512158|2000
1274227065316|4398046512158|2015
1274227065316|4398046512158|2054
1274227065316|4398046512158|2066
1274227065316|4398046512158|2068
1274227065316|4398046512158|2111
1274227065316|4398046512158|2790
1274227065316|4398046512158|2804
1274227065316|4398046512158|2839
1274227065316|4398046512158|2842
1274227065316|4398046512158|2846
1274227065316|4398046512158|2867
1274227065316|4398046512158|2876
1274227065316|4398046512158|2884
1274227065316|4398046512158|2885
1274227065316|4398046512158|2888
1274227065316|4398046512158|2907
1274227065316|4398046512158|2928
1274227065316|4398046512158|2929
1274227065316|4398046512158|2962
1274227065316|4398046512158|3045
1274227065316|4398046512158|3072
1274227065316|4398046512158|3108
1274227065316|4398046512158|5115
1274227065316|4398046512158|5116
1274227065316|4398046512158|5118
1274227065316|4398046512158|5158
1274227065316|4398046512158|5159
1274227065316|4398046512158|5191
1274227065316|4398046512158|6490
1274227065316|4398046512158|6933
1274227065316|4398046512158|6951
1274227065316|4398046512158|7417
1274227065316|4398046512158|7509
1274227065316|4398046512158|7512
1274227065316|4398046512158|7514
1274227065316|4398046512158|7543
1274227065316|4398046512158|7598
1274227065316|4398046512158|7620
1274227065316|4398046512158|9174
1274227065316|4398046512158|9209
1274227065316|4398046512158|9261
1274227065316|4398046512158|11695
1274227065316|4398046512158|12002
1276721627633|4398046512162|1442
1275781842625|4398046512163|1465
1273976725476|4398046512175|60
1273976725476|4398046512175|62
1273976725476|4398046512175|196
1273976725476|4398046512175|472
1273976725476|4398046512175|576
1273976725476|4398046512175|589
1273976725476|4398046512175|595
1273976725476|4398046512175|803
1273976725476|4398046512175|812
1273976725476|4398046512175|1031
1273976725476|4398046512175|1684
1273976725476|4398046512175|1761
1273976725476|4398046512175|1764
1273976725476|4398046512175|1770
1273976725476|4398046512175|1864
1273976725476|4398046512175|1908
1273976725476|4398046512175|1954
1273976725476|4398046512175|1985
1273976725476|4398046512175|2053
1273976725476|4398046512175|2778
1273976725476|4398046512175|2885
1273976725476|4398046512175|2903
1273976725476|4398046512175|2963
1273976725476|4398046512175|2989
1273976725476|4398046512175|3001
1273976725476|4398046512175|3009
1273976725476|4398046512175|3049
1273976725476|4398046512175|3074
1273976725476|4398046512175|3108
1273976725476|4398046512175|6383
1273976725476|4398046512175|6413
1273976725476|4398046512175|6930
1273976725476|4398046512175|7534
1273976725476|4398046512175|7543
1273976725476|4398046512175|7559
1273976725476|4398046512175|11875
1273976725476|4398046512175|12273
1273976725476|4398046512175|12296
1273976725476|4398046512175|13818
1273976725476|4398046512175|14846
1273363616767|4398046512189|1
1273363616767|4398046512189|974
1273363616767|4398046512189|2012
1273363616767|4398046512189|2777
1273363616767|4398046512189|2894
1273363616767|4398046512189|3061
1273363616767|4398046512189|5152
1273363616767|4398046512189|6866
1273363616767|4398046512189|7526
1273363616767|4398046512189|10605
1273112296064|4398046512195|1160
1273112296064|4398046512195|2780
1273112296064|4398046512195|5156
1273112296064|4398046512195|7913
1273112296064|4398046512195|11695
1273112296064|4398046512195|11915
1273736338428|4398046512197|8
1273736338428|4398046512197|139
1273736338428|4398046512197|141
1273736338428|4398046512197|449
1273736338428|4398046512197|471
1273736338428|4398046512197|545
1273736338428|4398046512197|574
1273736338428|4398046512197|787
1273736338428|4398046512197|800
1273736338428|4398046512197|811
1273736338428|4398046512197|976
1273736338428|4398046512197|1026
1273736338428|4398046512197|1170
1273736338428|4398046512197|1179
1273736338428|4398046512197|1183
1273736338428|4398046512197|1188
1273736338428|4398046512197|1199
1273736338428|4398046512197|1206
1273736338428|4398046512197|1546
1273736338428|4398046512197|1683
1273736338428|4398046512197|1749
1273736338428|4398046512197|1984
1273736338428|4398046512197|1987
1273736338428|4398046512197|1988
1273736338428|4398046512197|1996
1273736338428|4398046512197|2005
1273736338428|4398046512197|2012
1273736338428|4398046512197|2021
1273736338428|4398046512197|2040
1273736338428|4398046512197|2049
1273736338428|4398046512197|2054
1273736338428|4398046512197|2119
1273736338428|4398046512197|2788
1273736338428|4398046512197|2789
1273736338428|4398046512197|2831
1273736338428|4398046512197|3065
1273736338428|4398046512197|3086
1273736338428|4398046512197|5115
1273736338428|4398046512197|5191
1273736338428|4398046512197|5192
1273736338428|4398046512197|6397
1273736338428|4398046512197|6399
1273736338428|4398046512197|6409
1273736338428|4398046512197|6413
1273736338428|4398046512197|6418
1273736338428|4398046512197|6439
1273736338428|4398046512197|7522
1273736338428|4398046512197|7564
1273736338428|4398046512197|7695
1273736338428|4398046512197|7788
1273736338428|4398046512197|9281
1273736338428|4398046512197|11622
1273736338428|4398046512197|11745
1273924098552|4398046512233|61
1273924098552|4398046512233|62
1273924098552|4398046512233|141
1273924098552|4398046512233|205
1273924098552|4398046512233|206
1273924098552|4398046512233|417
1273924098552|4398046512233|565
